itrial,dataname,muh_fun,method,train_size,coverage,width
0,Mountain_View,RidgeCV,Ensemble,876,0.8815322171486555,387.2341361804239
0,Mountain_View,RidgeCV,ICP,876,0.4558599695585997,86.65488535429088
0,Mountain_View,RidgeCV,Weighted_ICP,876,0.4850329781836631,95.5570643720748
0,Mountain_View,RandomForestRegressor,Ensemble,876,0.8924403855910705,110.20378883749449
0,Mountain_View,RandomForestRegressor,ICP,876,0.8442415017757483,88.80340326341056
0,Mountain_View,RandomForestRegressor,Weighted_ICP,876,0.9001775748351091,112.22982456139465
0,Mountain_View,NeuralNet,Ensemble,876,0.8981481481481481,127.92670917288072
0,Mountain_View,NeuralNet,ICP,876,0.7181633688483003,50.93813705444336
0,Mountain_View,NeuralNet,Weighted_ICP,876,0.6796042617960426,43.925846099853516
0,Mountain_View,RNN,Ensemble,876,0.8938356164383562,122.32690760411054
0,Mountain_View,RNN,ICP,876,0.5884069000507357,22.379425048828125
0,Mountain_View,RNN,Weighted_ICP,876,0.582572298325723,19.583492279052734
0,Mountain_View,RidgeCV,Ensemble,1654,0.8791162397973543,268.73460029221314
0,Mountain_View,RidgeCV,ICP,1654,0.4745285674078244,96.846303119909
0,Mountain_View,RidgeCV,Weighted_ICP,1654,0.5092879256965944,112.06066785042414
0,Mountain_View,RandomForestRegressor,Ensemble,1654,0.8983957219251337,127.91037759894849
0,Mountain_View,RandomForestRegressor,ICP,1654,0.8380242048972699,97.16571428569672
0,Mountain_View,RandomForestRegressor,Weighted_ICP,1654,0.8221221502955249,75.06148507981274
0,Mountain_View,NeuralNet,Ensemble,1654,0.8899521531100478,105.97483117862828
0,Mountain_View,NeuralNet,ICP,1654,0.7927103855896426,47.874961853027344
0,Mountain_View,NeuralNet,Weighted_ICP,1654,0.7576695750070364,38.42054748535156
0,Mountain_View,RNN,Ensemble,1654,0.8784126090627639,144.3909308017118
0,Mountain_View,RNN,ICP,1654,0.5813397129186603,18.21746063232422
0,Mountain_View,RNN,Weighted_ICP,1654,0.5731775963974106,16.642377853393555
0,Mountain_View,RidgeCV,Ensemble,2433,0.863600442547811,328.1693128628442
0,Mountain_View,RidgeCV,ICP,2433,0.5764185237869448,120.73860627669721
0,Mountain_View,RidgeCV,Weighted_ICP,2433,0.5236288920499447,118.50403789675121
0,Mountain_View,RandomForestRegressor,Ensemble,2433,0.9114904378062273,105.68377806506572
0,Mountain_View,RandomForestRegressor,ICP,2433,0.8982140034771614,105.55535714285418
0,Mountain_View,RandomForestRegressor,Weighted_ICP,2433,0.923660502607871,119.24624277456452
0,Mountain_View,NeuralNet,Ensemble,2433,0.8983720562667931,95.84721880642742
0,Mountain_View,NeuralNet,ICP,2433,0.8707128180812391,61.9681282043457
0,Mountain_View,NeuralNet,Weighted_ICP,2433,0.869606448553817,64.90387725830078
0,Mountain_View,RNN,Ensemble,2433,0.8708708708708709,141.9458641140162
0,Mountain_View,RNN,ICP,2433,0.6827880512091038,41.90915298461914
0,Mountain_View,RNN,Weighted_ICP,2433,0.6548127074442864,32.92671203613281
1,Mountain_View,RidgeCV,Ensemble,876,0.8808980213089802,400.28264428501984
1,Mountain_View,RidgeCV,ICP,876,0.46790969051243025,84.0225936627605
1,Mountain_View,RidgeCV,Weighted_ICP,876,0.4554794520547945,87.32337828205036
1,Mountain_View,RandomForestRegressor,Ensemble,876,0.8930745814307458,109.31554971108464
1,Mountain_View,RandomForestRegressor,ICP,876,0.8767123287671232,111.42352941177586
1,Mountain_View,RandomForestRegressor,Weighted_ICP,876,0.8446220192795535,86.69411764705553
1,Mountain_View,NeuralNet,Ensemble,876,0.8932014205986809,111.16275643583725
1,Mountain_View,NeuralNet,ICP,876,0.6618467782851345,32.702144622802734
1,Mountain_View,NeuralNet,Weighted_ICP,876,0.7645865043125317,49.333251953125
1,Mountain_View,RNN,Ensemble,876,0.8925672247590056,133.76271209311312
1,Mountain_View,RNN,ICP,876,0.5663368848300355,15.240089416503906
1,Mountain_View,RNN,Weighted_ICP,876,0.5514967021816337,16.451250076293945
1,Mountain_View,RidgeCV,Ensemble,1654,0.8792569659442725,271.90489139613516
1,Mountain_View,RidgeCV,ICP,1654,0.5226569096538137,101.35988262900221
1,Mountain_View,RidgeCV,Weighted_ICP,1654,0.5137911623979735,97.38850343417167
1,Mountain_View,RandomForestRegressor,Ensemble,1654,0.8992400788066423,130.84786571426852
1,Mountain_View,RandomForestRegressor,ICP,1654,0.8346467773712356,87.39354838710204
1,Mountain_View,RandomForestRegressor,Weighted_ICP,1654,0.8423867154517309,84.64462809916824
1,Mountain_View,NeuralNet,Ensemble,1654,0.8895299746692935,130.12965497443457
1,Mountain_View,NeuralNet,ICP,1654,0.6888544891640866,33.860435485839844
1,Mountain_View,NeuralNet,Weighted_ICP,1654,0.6684491978609626,30.441064834594727
1,Mountain_View,RNN,Ensemble,1654,0.8861525471432592,164.97825345512126
1,Mountain_View,RNN,ICP,1654,0.5603715170278638,17.586448669433594
1,Mountain_View,RNN,Weighted_ICP,1654,0.5647340275823248,19.74304962158203
1,Mountain_View,RidgeCV,Ensemble,2433,0.863600442547811,326.9557636259288
1,Mountain_View,RidgeCV,ICP,2433,0.5817923186344239,126.65889781468117
1,Mountain_View,RidgeCV,Weighted_ICP,2433,0.5486012328117591,121.78265868991791
1,Mountain_View,RandomForestRegressor,Ensemble,2433,0.9130709657025446,104.82550742421232
1,Mountain_View,RandomForestRegressor,ICP,2433,0.8988462146356884,120.1116279069883
1,Mountain_View,RandomForestRegressor,Weighted_ICP,2433,0.9133870712818081,125.12336448599514
