index,itrial,dataname,muh_fun,method,alpha,coverage,width
0,0,Mountain_View,RidgeCV,Ensemble,0.05,0.9394977168949772,327.8551690214464
1,0,Mountain_View,RidgeCV,ICP,0.05,0.6765125570776256,141.63374667265404
2,0,Mountain_View,RidgeCV,Weighted_ICP,0.05,0.6599600456621004,146.03848583169744
3,0,Mountain_View,RandomForestRegressor,Ensemble,0.05,0.9496289954337901,208.88489566530225
4,0,Mountain_View,RandomForestRegressor,ICP,0.05,0.9130993150684932,138.7875871154232
5,0,Mountain_View,RandomForestRegressor,Weighted_ICP,0.05,0.9123858447488584,146.08108602804634
6,0,Mountain_View,Sequential,Ensemble,0.05,0.9396404109589042,159.41822134791832
7,0,Mountain_View,Sequential,ICP,0.05,0.7765410958904109,55.90628051757813
8,0,Mountain_View,Sequential,Weighted_ICP,0.05,0.8174942922374431,60.87556457519531
9,0,Mountain_View,RNN,Ensemble,0.05,0.9289383561643836,211.1809572577092
10,0,Mountain_View,RNN,ICP,0.05,0.6896404109589042,32.780136108398445
11,0,Mountain_View,RNN,Weighted_ICP,0.05,0.6472602739726028,27.359376907348636
12,0,Mountain_View,RidgeCV,Ensemble,0.1,0.8827054794520548,264.8031320697792
13,0,Mountain_View,RidgeCV,ICP,0.1,0.5512271689497716,106.22629613965073
14,0,Mountain_View,RidgeCV,Weighted_ICP,0.1,0.5498002283105022,111.54154725606413
15,0,Mountain_View,RandomForestRegressor,Ensemble,0.1,0.9002568493150684,125.7749786838182
16,0,Mountain_View,RandomForestRegressor,ICP,0.1,0.8390410958904109,77.4265255821968
17,0,Mountain_View,RandomForestRegressor,Weighted_ICP,0.1,0.8440353881278538,88.7035387431295
18,0,Mountain_View,Sequential,Ensemble,0.1,0.8847031963470321,112.21076474260649
19,0,Mountain_View,Sequential,ICP,0.1,0.7896689497716894,46.33172988891602
20,0,Mountain_View,Sequential,Weighted_ICP,0.1,0.8093607305936074,50.93736267089844
21,0,Mountain_View,RNN,Ensemble,0.1,0.884417808219178,160.1815632393639
22,0,Mountain_View,RNN,ICP,0.1,0.5961757990867579,22.54725646972656
23,0,Mountain_View,RNN,Weighted_ICP,0.1,0.5900399543378996,21.55580139160156
24,0,Mountain_View,RidgeCV,Ensemble,0.15000000000000002,0.8280536529680366,226.73693900558544
25,0,Mountain_View,RidgeCV,ICP,0.15000000000000002,0.4937214611872146,92.0538829887518
26,0,Mountain_View,RidgeCV,Weighted_ICP,0.15000000000000002,0.46875,90.5509142775554
27,0,Mountain_View,RandomForestRegressor,Ensemble,0.15000000000000002,0.8493150684931506,86.57585665017967
28,0,Mountain_View,RandomForestRegressor,ICP,0.15000000000000002,0.757277397260274,47.295597484277096
29,0,Mountain_View,RandomForestRegressor,Weighted_ICP,0.15000000000000002,0.7648401826484018,55.00593515000429
30,0,Mountain_View,Sequential,Ensemble,0.15000000000000002,0.8400399543378996,96.59038148180478
31,0,Mountain_View,Sequential,ICP,0.15000000000000002,0.7153253424657534,34.969009399414055
32,0,Mountain_View,Sequential,Weighted_ICP,0.15000000000000002,0.6426940639269406,23.12381362915039
33,0,Mountain_View,RNN,Ensemble,0.15000000000000002,0.838898401826484,127.24832147776543
34,0,Mountain_View,RNN,ICP,0.15000000000000002,0.567208904109589,15.55526638031006
35,0,Mountain_View,RNN,Weighted_ICP,0.15000000000000002,0.5774828767123288,15.976991653442385
36,0,Mountain_View,RidgeCV,Ensemble,0.2,0.7769691780821918,197.9983043239186
37,0,Mountain_View,RidgeCV,ICP,0.2,0.4376426940639269,79.03625018708489
38,0,Mountain_View,RidgeCV,Weighted_ICP,0.2,0.4306506849315068,80.96130945697584
39,0,Mountain_View,RandomForestRegressor,Ensemble,0.2,0.7968036529680366,62.59567944178221
40,0,Mountain_View,RandomForestRegressor,ICP,0.2,0.6870719178082192,32.820618556697674
41,0,Mountain_View,RandomForestRegressor,Weighted_ICP,0.2,0.6962043378995434,36.828614457830575
42,0,Mountain_View,Sequential,Ensemble,0.2,0.7975171232876712,70.93331592291099
43,0,Mountain_View,Sequential,ICP,0.2,0.7190353881278538,35.67108917236328
44,0,Mountain_View,Sequential,Weighted_ICP,0.2,0.6977739726027398,29.871095657348636
45,0,Mountain_View,RNN,Ensemble,0.2,0.7940924657534246,96.13268124258398
46,0,Mountain_View,RNN,ICP,0.2,0.5659246575342466,12.679642677307127
47,0,Mountain_View,RNN,Weighted_ICP,0.2,0.5455194063926939,11.827391624450685
48,0,Mountain_View,RidgeCV,Ensemble,0.25,0.7228881278538812,174.69520290354356
49,0,Mountain_View,RidgeCV,ICP,0.25,0.4003995433789954,71.02750541317802
50,0,Mountain_View,RidgeCV,Weighted_ICP,0.25,0.39412100456620996,71.94400811153399
51,0,Mountain_View,RandomForestRegressor,Ensemble,0.25,0.7539954337899544,46.48760187176686
52,0,Mountain_View,RandomForestRegressor,ICP,0.25,0.6349885844748858,23.97619047618637
53,0,Mountain_View,RandomForestRegressor,Weighted_ICP,0.25,0.6314212328767124,24.602272727273125
54,0,Mountain_View,Sequential,Ensemble,0.25,0.7544235159817352,59.283259073266926
55,0,Mountain_View,Sequential,ICP,0.25,0.6358447488584474,21.415451049804688
56,0,Mountain_View,Sequential,Weighted_ICP,0.25,0.6341324200913242,21.58833122253418
57,0,Mountain_View,RNN,Ensemble,0.25,0.7424372146118722,72.76833896933701
58,0,Mountain_View,RNN,ICP,0.25,0.5172659817351598,8.61328125
59,0,Mountain_View,RNN,Weighted_ICP,0.25,0.5261130136986302,8.96094799041748
