itrial,dataname,muh_fun,method,train_size,coverage,width
0,Milpitas,NeuralNet,Weighted_ICP,2433,0.7752489331436699,46.95561599731445
0,Milpitas,RNN,Ensemble,2433,0.8700806069227122,167.1448340844932
0,Milpitas,RNN,ICP,2433,0.6097676623992413,22.313880920410156
0,Milpitas,RNN,Weighted_ICP,2433,0.5903271692745377,22.927255630493164
1,Milpitas,RidgeCV,Ensemble,876,0.8814053779807205,439.30219334060376
1,Milpitas,RidgeCV,ICP,876,0.49074074074074076,89.52927604969797
1,Milpitas,RidgeCV,Weighted_ICP,876,0.5005073566717403,97.01303149942045
1,Milpitas,RandomForestRegressor,Ensemble,876,0.8985286656519533,106.85847438399745
1,Milpitas,RandomForestRegressor,ICP,876,0.8843226788432268,105.75000000000001
1,Milpitas,RandomForestRegressor,Weighted_ICP,876,0.8698630136986302,102.16000000000402
1,Milpitas,NeuralNet,Ensemble,876,0.8945966514459666,107.50661854350642
1,Milpitas,NeuralNet,ICP,876,0.7866565195332319,60.46670913696289
1,Milpitas,NeuralNet,Weighted_ICP,876,0.7677574835109082,57.93704605102539
1,Milpitas,RNN,Ensemble,876,0.8924403855910705,145.37789024874203
1,Milpitas,RNN,ICP,876,0.5846017250126839,19.65627670288086
1,Milpitas,RNN,Weighted_ICP,876,0.5709030948756976,18.280805587768555
1,Milpitas,RidgeCV,Ensemble,1654,0.8831972980579792,260.13936440695664
1,Milpitas,RidgeCV,ICP,1654,0.5610751477624543,105.20874871429938
1,Milpitas,RidgeCV,Weighted_ICP,1654,0.5551646495918942,98.42680119362142
1,Milpitas,RandomForestRegressor,Ensemble,1654,0.8954404728398536,126.13591866165761
1,Milpitas,RandomForestRegressor,ICP,1654,0.8414016324233042,95.70078740156804
1,Milpitas,RandomForestRegressor,Weighted_ICP,1654,0.8477343090346187,88.94545454544513
1,Milpitas,NeuralNet,Ensemble,1654,0.893048128342246,123.85590921235014
1,Milpitas,NeuralNet,ICP,1654,0.7444413171967351,44.302120208740234
1,Milpitas,NeuralNet,Weighted_ICP,1654,0.7603433717984801,48.355064392089844
1,Milpitas,RNN,Ensemble,1654,0.8834787503518153,145.5910810860986
1,Milpitas,RNN,ICP,1654,0.6273571629608782,25.166492462158203
1,Milpitas,RNN,Weighted_ICP,1654,0.6260906276386152,26.22294044494629
1,Milpitas,RidgeCV,Ensemble,2433,0.8658131816026553,321.9617215230983
1,Milpitas,RidgeCV,ICP,2433,0.5849533744270586,123.79837300799163
1,Milpitas,RidgeCV,Weighted_ICP,2433,0.5647226173541963,123.23330011541765
1,Milpitas,RandomForestRegressor,Ensemble,2433,0.9125968073336495,108.15781744404546
1,Milpitas,RandomForestRegressor,ICP,2433,0.8656551288130235,149.94626865673098
1,Milpitas,RandomForestRegressor,Weighted_ICP,2433,0.9073810652758021,124.5
1,Milpitas,NeuralNet,Ensemble,2433,0.8969495811601075,99.79431274200675
1,Milpitas,NeuralNet,ICP,2433,0.8387861545756282,61.40608596801758
1,Milpitas,NeuralNet,Weighted_ICP,2433,0.8656551288130235,65.09139251708984
1,Milpitas,RNN,Ensemble,2433,0.8631262841789158,158.3813075340002
1,Milpitas,RNN,ICP,2433,0.6511774932827564,29.279884338378906
1,Milpitas,RNN,Weighted_ICP,2433,0.6519677572309152,28.72411346435547
2,Milpitas,RidgeCV,Ensemble,876,0.882546930492136,462.77375034686884
2,Milpitas,RidgeCV,ICP,876,0.4642313546423135,93.21917188773726
2,Milpitas,RidgeCV,Weighted_ICP,876,0.47247590055809235,92.78217195750442
2,Milpitas,RandomForestRegressor,Ensemble,876,0.8963723997970573,107.38200777598084
2,Milpitas,RandomForestRegressor,ICP,876,0.8893962455606291,100.92549407113273
