index,itrial,dataname,muh_fun,method,alpha,coverage,width,train_size
274,7,Palo_Alto,RNN,ICP,,0.6132845482690684,24.65179443359375,1654
275,7,Palo_Alto,RNN,Weighted_ICP,,0.6084998592738531,22.32973289489746,1654
277,7,Palo_Alto,RidgeCV,ICP,,0.6103998735577683,126.52186861505257,2433
278,7,Palo_Alto,RidgeCV,Weighted_ICP,,0.5779990516832622,124.5565030216317,2433
280,7,Palo_Alto,RandomForestRegressor,ICP,,0.8596491228070176,159.86759717317085,2433
281,7,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.912280701754386,116.5,2433
283,7,Palo_Alto,NeuralNet,ICP,,0.8542753279595385,66.53900146484375,2433
284,7,Palo_Alto,NeuralNet,Weighted_ICP,,0.8068594910700174,49.40604782104492,2433
286,7,Palo_Alto,RNN,ICP,,0.615931721194879,26.55173683166504,2433
287,7,Palo_Alto,RNN,Weighted_ICP,,0.632211158526948,25.24389457702637,2433
289,8,Palo_Alto,RidgeCV,ICP,,0.5082445459157788,105.62257684269585,876
290,8,Palo_Alto,RidgeCV,Weighted_ICP,,0.491248097412481,94.1347197506497,876
292,8,Palo_Alto,RandomForestRegressor,ICP,,0.8438609842719432,99.60404040405164,876
293,8,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8136732623033993,81.16954838709533,876
295,8,Palo_Alto,NeuralNet,ICP,,0.7357940131912735,54.33463668823242,876
296,8,Palo_Alto,NeuralNet,Weighted_ICP,,0.6799847792998478,41.12424850463867,876
298,8,Palo_Alto,RNN,ICP,,0.5508625063419584,12.950654983520508,876
299,8,Palo_Alto,RNN,Weighted_ICP,,0.5804160324708271,17.59339714050293,876
301,8,Palo_Alto,RidgeCV,ICP,,0.5132282578103011,99.4963713327563,1654
302,8,Palo_Alto,RidgeCV,Weighted_ICP,,0.5106951871657754,108.14608228287136,1654
304,8,Palo_Alto,RandomForestRegressor,ICP,,0.8591331269349846,98.90344827587029,1654
305,8,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8046721080776809,70.38417765440049,1654
307,8,Palo_Alto,NeuralNet,ICP,,0.7858148043906558,53.14552688598633,1654
308,8,Palo_Alto,NeuralNet,Weighted_ICP,,0.7873627920067549,49.45709609985352,1654
310,8,Palo_Alto,RNN,ICP,,0.599634112018013,20.905845642089844,1654
311,8,Palo_Alto,RNN,Weighted_ICP,,0.6301716858992401,23.287342071533203,1654
313,8,Palo_Alto,RidgeCV,ICP,,0.5775248933143671,121.48688379841856,2433
314,8,Palo_Alto,RidgeCV,Weighted_ICP,,0.6091354512407144,130.41229920309522,2433
316,8,Palo_Alto,RandomForestRegressor,ICP,,0.9076971708550656,103.01385749386658,2433
317,8,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.9051683262209578,120.42941176471469,2433
319,8,Palo_Alto,NeuralNet,ICP,,0.8583847004899636,64.25251770019531,2433
320,8,Palo_Alto,NeuralNet,Weighted_ICP,,0.8743480322427691,69.78823852539061,2433
322,8,Palo_Alto,RNN,ICP,,0.6404299035877983,29.760440826416016,2433
323,8,Palo_Alto,RNN,Weighted_ICP,,0.6829461039987356,43.0002326965332,2433
325,9,Palo_Alto,RidgeCV,ICP,,0.4814814814814815,90.04409581597645,876
326,9,Palo_Alto,RidgeCV,Weighted_ICP,,0.4727295788939624,95.4357164643007,876
328,9,Palo_Alto,RandomForestRegressor,ICP,,0.889142567224759,96.428974358957,876
329,9,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8405631659056316,92.29885057472352,876
331,9,Palo_Alto,NeuralNet,ICP,,0.663115169964485,34.27747344970703,876
332,9,Palo_Alto,NeuralNet,Weighted_ICP,,0.7511415525114156,53.96107482910156,876
334,9,Palo_Alto,RNN,ICP,,0.5280314561136479,15.47357940673828,876
335,9,Palo_Alto,RNN,Weighted_ICP,,0.5221968543886352,13.614914894104006,876
337,9,Palo_Alto,RidgeCV,ICP,,0.5111173656065297,103.09220051869957,1654
338,9,Palo_Alto,RidgeCV,Weighted_ICP,,0.4967632986208838,101.64879495801868,1654
340,9,Palo_Alto,RandomForestRegressor,ICP,,0.8095975232198143,73.5848829933675,1654
341,9,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8376020264565156,80.13444040824487,1654
343,9,Palo_Alto,NeuralNet,ICP,,0.8114269631297495,57.34449005126953,1654
344,9,Palo_Alto,NeuralNet,Weighted_ICP,,0.8115676892766676,58.61750030517578,1654
346,9,Palo_Alto,RNN,ICP,,0.6708415423585702,31.63955116271973,1654
347,9,Palo_Alto,RNN,Weighted_ICP,,0.6439628482972136,25.60480880737305,1654
349,9,Palo_Alto,RidgeCV,ICP,,0.5569780306622412,124.27852338145838,2433
350,9,Palo_Alto,RidgeCV,Weighted_ICP,,0.5683578315157263,129.62384641837792,2433
352,9,Palo_Alto,RandomForestRegressor,ICP,,0.9012170064801645,116.34773869346826,2433
353,9,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.908645487592856,112.72816994645544,2433
355,9,Palo_Alto,NeuralNet,ICP,,0.8680259206574996,69.78139495849611,2433
356,9,Palo_Alto,NeuralNet,Weighted_ICP,,0.8566461198040145,66.36573791503906,2433
358,9,Palo_Alto,RNN,ICP,,0.6219377272008851,26.87490653991699,2433
359,9,Palo_Alto,RNN,Weighted_ICP,,0.6137189821400347,23.39623832702637,2433
