index,itrial,dataname,muh_fun,method,alpha,coverage,width
0,0,Redwood_City,RidgeCV,Ensemble,0.05,0.9394977168949772,323.6529982674043
1,0,Redwood_City,RidgeCV,ICP,0.05,0.6869292237442922,137.99860029542708
2,0,Redwood_City,RidgeCV,Weighted_ICP,0.05,0.665953196347032,149.79754310474516
3,0,Redwood_City,RandomForestRegressor,Ensemble,0.05,0.9486301369863014,216.71171096966827
4,0,Redwood_City,RandomForestRegressor,ICP,0.05,0.9009703196347032,139.53164556960735
5,0,Redwood_City,RandomForestRegressor,Weighted_ICP,0.05,0.8951198630136986,128.2206896551657
6,0,Redwood_City,Sequential,Ensemble,0.05,0.937642694063927,182.61919871351918
7,0,Redwood_City,Sequential,ICP,0.05,0.8657248858447488,74.4939956665039
8,0,Redwood_City,Sequential,Weighted_ICP,0.05,0.8102168949771691,58.398704528808594
9,0,Redwood_City,RNN,Ensemble,0.05,0.9307933789954338,168.73724792193659
10,0,Redwood_City,RNN,ICP,0.05,0.6130136986301371,29.88964653015137
11,0,Redwood_City,RNN,Weighted_ICP,0.05,0.6355593607305936,31.340017318725586
12,0,Redwood_City,RidgeCV,Ensemble,0.1,0.882277397260274,260.31550318162317
13,0,Redwood_City,RidgeCV,ICP,0.1,0.5697773972602739,107.101119356852
14,0,Redwood_City,RidgeCV,Weighted_ICP,0.1,0.543093607305936,110.77597392826985
15,0,Redwood_City,RandomForestRegressor,Ensemble,0.1,0.9006849315068494,134.91074133831657
16,0,Redwood_City,RandomForestRegressor,ICP,0.1,0.8106449771689498,73.21243808476369
17,0,Redwood_City,RandomForestRegressor,Weighted_ICP,0.1,0.8289098173515982,78.53028666390695
18,0,Redwood_City,Sequential,Ensemble,0.1,0.8884132420091324,130.4117644904938
19,0,Redwood_City,Sequential,ICP,0.1,0.7831050228310502,55.87499618530274
20,0,Redwood_City,Sequential,Weighted_ICP,0.1,0.7164668949771691,38.26955795288086
21,0,Redwood_City,RNN,Ensemble,0.1,0.8831335616438356,148.36898543951068
22,0,Redwood_City,RNN,ICP,0.1,0.5906107305936074,18.671384811401367
23,0,Redwood_City,RNN,Weighted_ICP,0.1,0.576912100456621,18.267131805419922
24,0,Redwood_City,RidgeCV,Ensemble,0.15000000000000002,0.8294805936073059,221.67956805310246
25,0,Redwood_City,RidgeCV,ICP,0.15000000000000002,0.507420091324201,91.83551823639124
26,0,Redwood_City,RidgeCV,Weighted_ICP,0.15000000000000002,0.4755993150684932,92.25090875593307
27,0,Redwood_City,RandomForestRegressor,Ensemble,0.15000000000000002,0.8478881278538812,93.9796019482494
28,0,Redwood_City,RandomForestRegressor,ICP,0.15000000000000002,0.7395833333333334,48.53164556961904
29,0,Redwood_City,RandomForestRegressor,Weighted_ICP,0.15000000000000002,0.7577054794520548,52.33734939759475
30,0,Redwood_City,Sequential,Ensemble,0.15000000000000002,0.8420376712328768,104.6563435545142
31,0,Redwood_City,Sequential,ICP,0.15000000000000002,0.7193207762557078,38.545654296875
32,0,Redwood_City,Sequential,Weighted_ICP,0.15000000000000002,0.7134703196347032,36.5939826965332
33,0,Redwood_City,RNN,Ensemble,0.15000000000000002,0.8321917808219178,104.59154349413734
34,0,Redwood_City,RNN,ICP,0.15000000000000002,0.5550799086757989,14.00533676147461
35,0,Redwood_City,RNN,Weighted_ICP,0.15000000000000002,0.5627853881278538,15.64901351928711
36,0,Redwood_City,RidgeCV,Ensemble,0.2,0.7765410958904109,193.11946831953026
37,0,Redwood_City,RidgeCV,ICP,0.2,0.4581906392694064,81.19155515288338
38,0,Redwood_City,RidgeCV,Weighted_ICP,0.2,0.4249429223744292,79.99527657609747
39,0,Redwood_City,RandomForestRegressor,Ensemble,0.2,0.7959474885844748,67.71445023524112
40,0,Redwood_City,RandomForestRegressor,ICP,0.2,0.6672374429223744,31.46835443037673
41,0,Redwood_City,RandomForestRegressor,Weighted_ICP,0.2,0.7026255707762558,38.55172413793459
42,0,Redwood_City,Sequential,Ensemble,0.2,0.7953767123287672,85.74876977877233
43,0,Redwood_City,Sequential,ICP,0.2,0.6869292237442922,30.65738677978516
44,0,Redwood_City,Sequential,Weighted_ICP,0.2,0.6091609589041096,18.617162704467773
45,0,Redwood_City,RNN,Ensemble,0.2,0.7928082191780822,99.09845136564587
46,0,Redwood_City,RNN,ICP,0.2,0.5389554794520548,11.559490203857422
47,0,Redwood_City,RNN,Weighted_ICP,0.2,0.5605022831050228,14.705571174621582
48,0,Redwood_City,RidgeCV,Ensemble,0.25,0.7204623287671232,170.81648364355
49,0,Redwood_City,RidgeCV,ICP,0.25,0.4155251141552511,71.58989011176259
50,0,Redwood_City,RidgeCV,Weighted_ICP,0.25,0.3804223744292237,70.42340295006285
51,0,Redwood_City,RandomForestRegressor,Ensemble,0.25,0.7535673515981736,51.5001332595773
52,0,Redwood_City,RandomForestRegressor,ICP,0.25,0.6247146118721462,23.760988045007423
53,0,Redwood_City,RandomForestRegressor,Weighted_ICP,0.25,0.6541095890410958,28.959432048685045
54,0,Redwood_City,Sequential,Ensemble,0.25,0.7495719178082192,56.76464991830885
55,0,Redwood_City,Sequential,ICP,0.25,0.6679509132420092,23.32782554626465
56,0,Redwood_City,Sequential,Weighted_ICP,0.25,0.6696632420091324,23.588809967041016
57,0,Redwood_City,RNN,Ensemble,0.25,0.7401541095890408,65.66218000974425
58,0,Redwood_City,RNN,ICP,0.25,0.53125,7.773216247558594
59,0,Redwood_City,RNN,Weighted_ICP,0.25,0.5373858447488584,9.749813079833984
