index,itrial,dataname,method,alpha,coverage,width,muh_fun
109,5,green_house,Ensemble,0.15000000000000002,0.8206106870229007,78.627532076885,RandomForestRegressor
110,5,green_house,Ensemble,0.15000000000000002,0.8053435114503816,93.29702180284805,Sequential
111,5,green_house,Ensemble,0.15000000000000002,0.8358778625954199,62.09661617675865,RNN
112,5,green_house,Ensemble,0.2,0.7709923664122137,102.24734148585057,RidgeCV
113,5,green_house,Ensemble,0.2,0.7671755725190841,66.53113750118989,RandomForestRegressor
114,5,green_house,Ensemble,0.2,0.7480916030534351,76.86238035605598,Sequential
115,5,green_house,Ensemble,0.2,0.7824427480916031,50.76962212493493,RNN
116,5,green_house,Ensemble,0.25,0.7328244274809159,90.06582881604082,RidgeCV
117,5,green_house,Ensemble,0.25,0.7290076335877863,54.88132413132214,RandomForestRegressor
118,5,green_house,Ensemble,0.25,0.7022900763358778,72.9765015449818,Sequential
119,5,green_house,Ensemble,0.25,0.7328244274809159,42.880311956203926,RNN
120,6,green_house,Ensemble,0.05,0.900763358778626,164.4776420001211,RidgeCV
121,6,green_house,Ensemble,0.05,0.931297709923664,130.32290132512054,RandomForestRegressor
122,6,green_house,Ensemble,0.05,0.916030534351145,145.281363134079,Sequential
123,6,green_house,Ensemble,0.05,0.9236641221374046,103.47990985008605,RNN
124,6,green_house,Ensemble,0.1,0.8396946564885496,138.8055546918455,RidgeCV
125,6,green_house,Ensemble,0.1,0.8702290076335878,98.2748430118614,RandomForestRegressor
126,6,green_house,Ensemble,0.1,0.8664122137404581,115.87649475521398,Sequential
127,6,green_house,Ensemble,0.1,0.8854961832061069,77.85749673081642,RNN
128,6,green_house,Ensemble,0.15000000000000002,0.8015267175572519,117.92273097418213,RidgeCV
129,6,green_house,Ensemble,0.15000000000000002,0.816793893129771,79.28126813110109,RandomForestRegressor
130,6,green_house,Ensemble,0.15000000000000002,0.8129770992366412,95.3682447303238,Sequential
131,6,green_house,Ensemble,0.15000000000000002,0.8358778625954199,62.186765288514955,RNN
132,6,green_house,Ensemble,0.2,0.7442748091603053,103.35015000147676,RidgeCV
133,6,green_house,Ensemble,0.2,0.7862595419847328,66.60482113494082,RandomForestRegressor
134,6,green_house,Ensemble,0.2,0.7595419847328244,83.53236378660759,Sequential
135,6,green_house,Ensemble,0.2,0.7824427480916031,50.7048691230646,RNN
136,6,green_house,Ensemble,0.25,0.7137404580152672,89.68882030330629,RidgeCV
137,6,green_house,Ensemble,0.25,0.7137404580152672,54.771796979460404,RandomForestRegressor
138,6,green_house,Ensemble,0.25,0.7099236641221374,71.56592333840202,Sequential
139,6,green_house,Ensemble,0.25,0.7328244274809159,42.779932753617175,RNN
140,7,green_house,Ensemble,0.05,0.8816793893129771,145.96360561468094,RidgeCV
141,7,green_house,Ensemble,0.05,0.9274809160305344,131.80137775422222,RandomForestRegressor
142,7,green_house,Ensemble,0.05,0.9083969465648856,138.15920598460735,Sequential
143,7,green_house,Ensemble,0.05,0.9274809160305344,103.60745200853307,RNN
144,7,green_house,Ensemble,0.1,0.8587786259541985,123.3567420828077,RidgeCV
145,7,green_house,Ensemble,0.1,0.8664122137404581,100.05386532622248,RandomForestRegressor
146,7,green_house,Ensemble,0.1,0.8511450381679391,110.95570517049214,Sequential
147,7,green_house,Ensemble,0.1,0.8854961832061069,77.9697913956058,RNN
148,7,green_house,Ensemble,0.15000000000000002,0.8015267175572519,109.2721194024954,RidgeCV
149,7,green_house,Ensemble,0.15000000000000002,0.816793893129771,80.89699243864167,RandomForestRegressor
150,7,green_house,Ensemble,0.15000000000000002,0.7938931297709924,91.3175544084961,Sequential
151,7,green_house,Ensemble,0.15000000000000002,0.8358778625954199,62.14328907814352,RNN
152,7,green_house,Ensemble,0.2,0.7709923664122137,96.9580088678957,RidgeCV
153,7,green_house,Ensemble,0.2,0.7786259541984732,68.05951218223072,RandomForestRegressor
154,7,green_house,Ensemble,0.2,0.7595419847328244,79.62418545287993,Sequential
155,7,green_house,Ensemble,0.2,0.7786259541984732,50.63073439120974,RNN
156,7,green_house,Ensemble,0.25,0.7213740458015268,83.69502970499434,RidgeCV
157,7,green_house,Ensemble,0.25,0.7213740458015268,55.61316500578796,RandomForestRegressor
158,7,green_house,Ensemble,0.25,0.7061068702290076,69.69117387260069,Sequential
159,7,green_house,Ensemble,0.25,0.7328244274809159,42.74035017574043,RNN
160,8,green_house,Ensemble,0.05,0.900763358778626,170.64178691557348,RidgeCV
161,8,green_house,Ensemble,0.05,0.9351145038167938,128.38619412763242,RandomForestRegressor
162,8,green_house,Ensemble,0.05,0.9083969465648856,144.80729687550402,Sequential
163,8,green_house,Ensemble,0.05,0.9236641221374046,103.64152011580308,RNN
164,8,green_house,Ensemble,0.1,0.8320610687022901,142.4888942431349,RidgeCV
165,8,green_house,Ensemble,0.1,0.8511450381679391,97.55584204314677,RandomForestRegressor
166,8,green_house,Ensemble,0.1,0.8587786259541985,111.24867919368248,Sequential
167,8,green_house,Ensemble,0.1,0.8854961832061069,77.94201430908298,RNN
168,8,green_house,Ensemble,0.15000000000000002,0.7900763358778626,123.34307753115736,RidgeCV
169,8,green_house,Ensemble,0.15000000000000002,0.8358778625954199,79.90246161664696,RandomForestRegressor
170,8,green_house,Ensemble,0.15000000000000002,0.8015267175572519,94.60149371310926,Sequential
171,8,green_house,Ensemble,0.15000000000000002,0.8358778625954199,62.08837190845554,RNN
172,8,green_house,Ensemble,0.2,0.7671755725190841,108.38839043877485,RidgeCV
173,8,green_house,Ensemble,0.2,0.7748091603053435,67.37176153114828,RandomForestRegressor
174,8,green_house,Ensemble,0.2,0.7595419847328244,82.23162152028956,Sequential
175,8,green_house,Ensemble,0.2,0.7824427480916031,50.622064970353,RNN
176,8,green_house,Ensemble,0.25,0.7061068702290076,94.52457378556446,RidgeCV
177,8,green_house,Ensemble,0.25,0.7137404580152672,56.28898290745412,RandomForestRegressor
178,8,green_house,Ensemble,0.25,0.7213740458015268,72.10528335453397,Sequential
179,8,green_house,Ensemble,0.25,0.7328244274809159,42.749645775981996,RNN
