index,itrial,dataname,muh_fun,method,alpha,coverage,width
0,0,Redwood_City,RidgeCV,Ensemble,0.05,0.9504851598173516,137.35004085210048
1,0,Redwood_City,RidgeCV,ICP,0.05,0.9459189497716894,131.75302786092155
2,0,Redwood_City,RidgeCV,Weighted_ICP,0.05,0.9383561643835616,117.54528380988621
3,0,Redwood_City,RandomForestRegressor,Ensemble,0.05,0.9507705479452054,180.36331905347043
4,0,Redwood_City,RandomForestRegressor,ICP,0.05,0.9287956621004566,155.47333333335845
5,0,Redwood_City,RandomForestRegressor,Weighted_ICP,0.05,0.9383561643835616,162.51689806128078
6,0,Redwood_City,Sequential,Ensemble,0.05,0.9444920091324199,180.07301426571428
7,0,Redwood_City,Sequential,ICP,0.05,0.6940639269406392,59.66559982299805
8,0,Redwood_City,Sequential,Weighted_ICP,0.05,0.670662100456621,53.70850372314453
9,0,Redwood_City,RNN,Ensemble,0.05,0.9357876712328768,200.3427426285872
10,0,Redwood_City,RNN,ICP,0.05,0.5709189497716894,28.86342430114746
11,0,Redwood_City,RNN,Weighted_ICP,0.05,0.6161529680365296,44.79949569702149
12,0,Redwood_City,RidgeCV,Ensemble,0.1,0.9022545662100456,84.82540251529295
13,0,Redwood_City,RidgeCV,ICP,0.1,0.8995433789954338,81.76442229492659
14,0,Redwood_City,RidgeCV,Weighted_ICP,0.1,0.8882705479452054,74.91826074298282
15,0,Redwood_City,RandomForestRegressor,Ensemble,0.1,0.9005422374429224,122.41145909269774
16,0,Redwood_City,RandomForestRegressor,ICP,0.1,0.8774257990867579,108.0
17,0,Redwood_City,RandomForestRegressor,Weighted_ICP,0.1,0.889554794520548,115.07804878047956
18,0,Redwood_City,Sequential,Ensemble,0.1,0.8875570776255708,128.58396905024833
19,0,Redwood_City,Sequential,ICP,0.1,0.6289954337899544,45.14649963378906
20,0,Redwood_City,Sequential,Weighted_ICP,0.1,0.6194349315068494,40.97230529785156
21,0,Redwood_City,RNN,Ensemble,0.1,0.8734303652968036,153.05019769456453
22,0,Redwood_City,RNN,ICP,0.1,0.5295376712328768,16.89065933227539
23,0,Redwood_City,RNN,Weighted_ICP,0.1,0.5580764840182648,26.18644905090332
24,0,Redwood_City,RidgeCV,Ensemble,0.15000000000000002,0.8557363013698629,62.90131113834454
25,0,Redwood_City,RidgeCV,ICP,0.15000000000000002,0.8314783105022832,56.67808923497797
26,0,Redwood_City,RidgeCV,Weighted_ICP,0.15000000000000002,0.8323344748858448,57.426462666811155
27,0,Redwood_City,RandomForestRegressor,Ensemble,0.15000000000000002,0.8575913242009132,92.30765382650688
28,0,Redwood_City,RandomForestRegressor,ICP,0.15000000000000002,0.8152111872146118,79.50619047618841
29,0,Redwood_City,RandomForestRegressor,Weighted_ICP,0.15000000000000002,0.8456050228310502,88.77948717947872
30,0,Redwood_City,Sequential,Ensemble,0.15000000000000002,0.8427511415525114,107.12786711265362
31,0,Redwood_City,Sequential,ICP,0.15000000000000002,0.6264269406392694,41.60449981689453
32,0,Redwood_City,Sequential,Weighted_ICP,0.15000000000000002,0.6071632420091324,34.714797973632805
33,0,Redwood_City,RNN,Ensemble,0.15000000000000002,0.8247716894977168,122.50252390499035
34,0,Redwood_City,RNN,ICP,0.15000000000000002,0.5159817351598174,14.005245208740234
35,0,Redwood_City,RNN,Weighted_ICP,0.15000000000000002,0.5299657534246576,17.45364761352539
36,0,Redwood_City,RidgeCV,Ensemble,0.2,0.8065068493150684,51.063129584060505
37,0,Redwood_City,RidgeCV,ICP,0.2,0.786101598173516,47.60245902471466
38,0,Redwood_City,RidgeCV,Weighted_ICP,0.2,0.7805365296803652,46.910635856910154
39,0,Redwood_City,RandomForestRegressor,Ensemble,0.2,0.8143550228310502,75.78735416188077
40,0,Redwood_City,RandomForestRegressor,ICP,0.2,0.754851598173516,62.42718446602566
41,0,Redwood_City,RandomForestRegressor,Weighted_ICP,0.2,0.7768264840182648,67.54716981132438
42,0,Redwood_City,Sequential,Ensemble,0.2,0.7922374429223744,92.59790560983492
43,0,Redwood_City,Sequential,ICP,0.2,0.5625,27.24465370178223
44,0,Redwood_City,Sequential,Weighted_ICP,0.2,0.5643550228310502,27.092670440673828
45,0,Redwood_City,RNN,Ensemble,0.2,0.781392694063927,92.98651629690552
46,0,Redwood_City,RNN,ICP,0.2,0.4840182648401826,7.5772056579589835
47,0,Redwood_City,RNN,Weighted_ICP,0.2,0.5015696347031964,11.578124046325685
48,0,Redwood_City,RidgeCV,Ensemble,0.25,0.7561358447488584,42.60881766463386
49,0,Redwood_City,RidgeCV,ICP,0.25,0.7337328767123288,39.38272831094209
50,0,Redwood_City,RidgeCV,Weighted_ICP,0.25,0.7223173515981736,38.09379327295056
51,0,Redwood_City,RandomForestRegressor,Ensemble,0.25,0.7599885844748858,62.124866827492845
52,0,Redwood_City,RandomForestRegressor,ICP,0.25,0.6565353881278538,48.67619047618732
53,0,Redwood_City,RandomForestRegressor,Weighted_ICP,0.25,0.7104737442922374,60.42051282051886
54,0,Redwood_City,Sequential,Ensemble,0.25,0.7454337899543378,74.76644378216405
55,0,Redwood_City,Sequential,ICP,0.25,0.5382420091324199,17.56093978881836
56,0,Redwood_City,Sequential,Weighted_ICP,0.25,0.5339611872146118,16.498237609863278
57,0,Redwood_City,RNN,Ensemble,0.25,0.7318778538812786,86.87306836710589
58,0,Redwood_City,RNN,ICP,0.25,0.4863013698630137,7.692575454711914
59,0,Redwood_City,RNN,Weighted_ICP,0.25,0.4797374429223744,6.148437976837157
