itrial,dataname,muh_fun,method,train_size,alpha,coverage,width,bootstrap_type,block_length
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.801978942027147,112.69435235500028,stationary,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7998224026385894,104.4476922059634,stationary,48
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.48928073068628697,21.3080737922642,stationary,48
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.487885322846632,23.74357018320489,stationary,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5387542813649626,9.263744258054095,stationary,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5152860586071293,14.201369566357567,stationary,48
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.19243942661423316,6.824203992244918,stationary,48
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.19028288722567552,7.644930565498295,stationary,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.48192312571356083,0.0018986160699162866,stationary,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.29798300139540784,1.174921261207069,stationary,48
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.09983508816440441,3.6245334014806136,stationary,48
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.10402131168336927,4.165115699942323,stationary,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.4830648230369149,0.0007672937824487272,stationary,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.2308765698338196,0.44664950721138236,stationary,48
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.008499302296080173,0.3101077306283222,stationary,48
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.008245591779779272,0.3496420058577124,stationary,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.46987187618926807,2.2134674640990867e-05,stationary,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.17074717747050616,0.003944211684692578,stationary,48
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9861727768616009,461.6387036549196,stationary,60
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9857922110871495,465.2928076051263,stationary,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9866801978942027,374.7062979505866,stationary,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9855385005708487,353.70470272058435,stationary,60
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8942027147025244,162.9430178897307,stationary,60
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8947101357351263,164.65138914436514,stationary,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8961055435747812,218.07386157725975,stationary,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.892680451604719,206.27213344142933,stationary,60
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7901814030191552,82.8272191619086,stationary,60
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7922110871495623,84.3485266693276,stationary,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8028669288342002,114.17164354796647,stationary,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7984269947989344,103.89043227235153,stationary,60
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.48902702016998606,21.107870438737812,stationary,60
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.48928073068628697,23.543589781664917,stationary,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5379931498160598,7.980086979905249,stationary,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5163009006723329,13.586804336997128,stationary,60
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.19218571609793225,6.6873664595787545,stationary,60
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.19510338703539262,7.59149717862118,stationary,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49689204617531396,0.0014370010916207195,stationary,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.28834200177597363,1.3670484610399445,stationary,60
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.09869339084105036,3.618755448493988,stationary,60
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.10173791703666117,4.043100221139015,stationary,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.4961309146264113,0.0005047263472635424,stationary,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.17683622986172776,0.5368690900989717,stationary,60
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.008245591779779272,0.3151352295990666,stationary,60
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.007738170747177471,0.34697474192768735,stationary,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.4895344412025878,3.593303706180177e-05,stationary,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.13167575796016745,0.0032585192856297344,stationary,60
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9860459216034505,459.25160588731666,stationary,72
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9854116453126982,463.6847837852577,stationary,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9862996321197514,374.58939142751757,stationary,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9857922110871495,352.87769804486527,stationary,72
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8944564252188253,162.60063467348934,stationary,72
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8943295699606749,163.99772539359668,stationary,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8961055435747812,219.36618719538964,stationary,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8934415831536218,209.74121304392384,stationary,72
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7899276925028542,82.57616221536429,stationary,72
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.791830521375111,83.64854219043123,stationary,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8029937840923507,114.45343517726914,stationary,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.8010909552200939,103.45832065294076,stationary,72
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4868704807814284,21.246770142640237,stationary,72
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.48928073068628697,23.397103169950032,stationary,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5398959786883166,7.897062646392396,stationary,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5195991373842446,13.85845728230575,stationary,72
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.1920588608397818,6.894715159200695,stationary,72
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.183940124318153,7.7417790083688836,stationary,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49689204617531396,0.00067076250580013,stationary,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.2941773436508943,1.1642924474000602,stationary,72
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10046936445515667,3.6803405681276575,stationary,72
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.09958137764810351,4.164261343719174,stationary,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.49689204617531396,0.00023344684620232653,stationary,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.17049346695420525,0.46106912929237537,stationary,72
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.008372447037929722,0.3121359589048387,stationary,72
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.009640999619434225,0.3459530008698152,stationary,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.49232525688189777,1.708901271606457e-05,stationary,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.14575669161486743,0.0036867445236693627,stationary,72
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9855385005708487,460.1714698943911,moving,6
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9855385005708487,464.1897641232816,moving,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9864264873779018,374.0186412424094,moving,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9857922110871495,352.7317509356397,moving,6
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8928073068628695,161.60971316907936,moving,6
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8931878726373208,163.03497880994345,moving,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8944564252188253,219.099309093971,moving,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8928073068628695,210.11751099175487,moving,6
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7903082582773056,82.18983766675589,moving,6
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7913231003425092,83.2914913401649,moving,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8046429024483065,112.86165968902786,moving,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7998224026385894,103.57914828244253,moving,6
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.48928073068628697,21.18514707933301,moving,6
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4927058226563491,23.285120046894274,moving,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5392617023975643,7.519543919298935,moving,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5154129138652798,14.10936633163088,moving,6
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.19218571609793225,6.608793986755444,moving,6
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.19142458454902955,7.458921953485304,moving,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49689204617531396,0.0010284216707181252,moving,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.28314093619180514,1.1384645163889127,moving,6
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10173791703666117,3.5465176210738454,moving,6
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.10186477229481163,3.982679746204277,moving,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.49689204617531396,0.00039118237866003395,moving,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.1519725992642395,0.339590587998931,moving,6
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.009260433844982874,0.3123912449015268,moving,6
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.009133578586832425,0.33675312711943284,moving,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.49054928326779146,3.2084944680776916e-05,moving,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.12736267918305214,0.0033014143777345966,moving,6
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9849042242800964,462.92897408324177,moving,12
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9856653558289991,467.0273072573435,moving,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9857922110871495,372.05697827000483,moving,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9857922110871495,354.05628620841463,moving,12
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8934415831536218,161.81099532344058,moving,12
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8939490041862235,163.26565289859906,moving,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8943295699606749,221.53612323095118,moving,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8933147278954713,209.97294138583933,moving,12
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7901814030191552,82.45120186582743,moving,12
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7914499556006597,83.66629630897626,moving,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8017252315108461,115.5156705463513,moving,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7999492578967399,104.53316974376115,moving,12
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.48978815171888873,21.054441640476078,moving,12
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.490422428009641,22.818547509765384,moving,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5440822022072815,8.792316588616384,moving,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5199797031586959,13.84706859327495,moving,12
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.1938348344538881,6.457431847543994,moving,12
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.1892680451604719,7.243332901564197,moving,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.4862362044906761,0.0009610075788925623,moving,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.3082582773055943,1.1847175155773364,moving,12
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10161106177851072,3.4785582043007146,moving,12
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.10490929849042242,3.978704322840559,moving,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.490422428009641,0.0002353408869814785,moving,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.17962704554103767,0.4153552887796049,moving,12
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.008626157554230622,0.3093345576515751,moving,12
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.010148420652036028,0.3517990216574164,moving,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.49562349359380947,1.1522029533983263e-06,moving,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.16186730939997462,0.0034267073970947444,moving,12
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9849042242800964,462.52513363703963,moving,24
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9855385005708487,466.0771268782778,moving,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9865533426360522,374.0005409226884,moving,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9861727768616009,353.34730020406914,moving,24
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.89293416212102,162.59595418084476,moving,24
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8939490041862235,164.01168330295252,moving,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8939490041862235,219.50503076695313,moving,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8924267410884181,209.4220703852052,moving,24
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7903082582773056,82.22948122695983,moving,24
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7903082582773056,83.28848685851176,moving,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8055308892553597,113.16055457019723,moving,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7991881263478371,103.72181679633523,moving,24
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.49207154636559686,21.38826702257905,moving,24
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.49131041481669413,23.468758168793048,moving,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5406571102372193,7.87614793988958,moving,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5119878218952175,14.389112423088784,moving,24
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.19142458454902955,6.84036903389244,moving,24
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.18939490041862236,7.5821351745824455,moving,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.4909298490422428,0.0011940820729265964,moving,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.2760370417353799,1.3439737568071874,moving,24
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10110364074590891,3.62769023000779,moving,24
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.10820753520233414,4.105316303335667,moving,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.49524292781935814,0.00043293434442578975,moving,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.17100088798680704,0.40571177242959416,moving,24
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.010275275910186477,0.3231965377373508,moving,24
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.008879868070531524,0.35181479355477996,moving,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.48978815171888873,1.6917440806411755e-05,moving,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.12216161359888367,0.002472373476563771,moving,24
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9850310795382469,461.9488951288592,moving,48
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9859190663453,464.87951765562605,moving,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9866801978942027,373.0974168143108,moving,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9857922110871495,355.23413973498145,moving,48
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.89293416212102,161.4091096753163,moving,48
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8934415831536218,162.99647862700394,moving,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8944564252188253,218.88010885622515,moving,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8949638462514271,208.92349997635054,moving,48
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.790435113535456,82.0757244818703,moving,48
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.790688824051757,83.26403370596495,moving,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8037549156412533,113.79475582150626,moving,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7998224026385894,105.16425331381716,moving,48
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4894075859444374,21.65691069362344,moving,48
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.49156412533299504,23.75807044443722,moving,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5315235316503869,8.89819786391333,moving,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5207408347075986,14.542090496118046,moving,48
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.1938348344538881,6.895501225262955,moving,48
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.19396168971203856,7.6721296977720055,moving,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.4768489153875428,0.00169938491850652,moving,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.29810985665355827,1.2199710396072605,moving,48
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.09958137764810351,3.6554516928041494,moving,48
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.0985665355828999,4.099930354281173,moving,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.4779906127108969,0.0006343009882682145,moving,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.1590764937206647,0.5079601055916658,moving,48
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.010275275910186477,0.3169675541669709,moving,48
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.008499302296080173,0.3495691637529875,moving,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.4423442851706203,2.077132092613878e-05,moving,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.13674996828618546,0.0037028321753050696,moving,48
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9856653558289991,462.58801782874457,moving,60
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9856653558289991,465.764286184716,moving,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9864264873779018,373.2722941238,moving,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9857922110871495,353.24503784813936,moving,60
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8928073068628695,161.35074367317412,moving,60
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8942027147025244,162.797806204785,moving,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8955981225421794,219.30242484829165,moving,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8944564252188253,208.81561529985538,moving,60
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7901814030191552,82.01724591531074,moving,60
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7910693898262083,83.10278673512438,moving,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.804516047190156,114.07590737402812,moving,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7993149816059876,104.94863393389053,moving,60
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4891538754281365,21.25431339692721,moving,60
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4883927438792338,23.47785326224935,moving,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5393885576557148,7.917938415931025,moving,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5202334136749969,14.231874164133764,moving,60
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.19256628187238362,6.610816821377943,moving,60
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.19332741342128631,7.455118663154668,moving,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.4914372700748446,0.0017924152497396143,moving,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.2943041989090448,1.0906425312055306,moving,60
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10275275910186477,3.526930831408011,moving,60
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.10338703539261702,4.024450182076633,moving,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.4899150069770392,0.0007951460129084587,moving,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.1736648484079665,0.4759937880445451,moving,60
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.009894710135735126,0.30291645822077506,moving,60
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.008753012812381073,0.3481432027459749,moving,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.49334009894710135,2.506371151714374e-05,moving,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.14233159964480527,0.003221399562030949,moving,60
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9856653558289991,461.64914052267744,moving,72
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9852847900545477,464.7588608915626,moving,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9861727768616009,377.27647844976195,moving,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9859190663453,354.88741319161295,moving,72
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.89293416212102,161.30643266934032,moving,72
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8944564252188253,162.7794817662415,moving,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8944564252188253,218.24821700982926,moving,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8936952936699226,208.604640308333,moving,72
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7895471267284029,82.14582854544531,moving,72
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7898008372447038,82.88852664362187,moving,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8024863630597489,113.39563629338876,moving,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7993149816059876,105.98976964701463,moving,72
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4927058226563491,21.539603855283204,moving,72
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.49181783584929595,23.688820688994195,moving,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5417988075605734,7.253558892863018,moving,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5183305848027401,14.69680633606886,moving,72
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.19535709755169353,6.822366567298522,moving,72
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.19256628187238362,7.613246168649998,moving,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49334009894710135,0.002353610098838143,moving,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.2747684891538754,1.4336179493786152,moving,72
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10008879868070532,3.6406193830737674,moving,72
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.10249904858556387,4.121759400119145,moving,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.4880121781047824,0.001098913121412779,moving,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.15222630978054041,0.5504463392896742,moving,72
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.009260433844982874,0.31711606541854936,moving,72
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.009133578586832425,0.35956724010457536,moving,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.4730432576430293,4.796955012231629e-05,moving,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.1141697323354053,0.003535351000488796,moving,72
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9859190663453,455.5913230860516,random,6
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9849042242800964,464.2550776603121,random,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9860459216034505,386.3030400795814,random,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9854116453126982,352.5200304497726,random,6
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8935684384117721,162.011802513892,random,6
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8936952936699226,163.34545648331328,random,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8936952936699226,216.76544403723335,random,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8934415831536218,208.9671589360428,random,6
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7894202714702524,83.90482487310459,random,6
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7894202714702524,84.47027229410855,random,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.7990612710896867,113.24873253204159,random,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7984269947989344,104.8222399438174,random,6
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4868704807814284,22.728072958078553,random,6
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4910567043003933,24.57373965477015,random,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5420525180768743,7.517964521460768,random,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5122415324115185,14.359752180942785,random,6
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.18787263732081694,7.424330455872503,random,6
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.18508182164150705,8.13063375272074,random,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49689204617531396,0.0006386363356885833,random,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.28973740961562855,1.0897992139934793,random,6
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10148420652036026,3.9203305711588716,random,6
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.0965368514524927,4.234428031184542,random,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.49689204617531396,0.00024101327361211066,random,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.16681466446784218,0.4073091971289998,random,6
