index,itrial,dataname,muh_fun,method,alpha,coverage,width,train_size
62,1,Palo_Alto,RidgeCV,Weighted_ICP,,0.9043780622727992,89.07801170384481,2413
64,1,Palo_Alto,RandomForestRegressor,ICP,,0.9171803382329698,133.84363636363005,2413
65,1,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.914019282440335,135.11720921890767,2413
67,1,Palo_Alto,NeuralNet,ICP,,0.7690848743480322,67.46920776367189,2413
68,1,Palo_Alto,NeuralNet,Weighted_ICP,,0.7531215425952268,57.15568542480469,2413
70,1,Palo_Alto,RNN,ICP,,0.7567567567567568,82.16265106201172,2413
71,1,Palo_Alto,RNN,Weighted_ICP,,0.7848901533112059,89.3970718383789,2413
73,2,Palo_Alto,RidgeCV,ICP,,0.7951547437848808,78.09751235902002,856
74,2,Palo_Alto,RidgeCV,Weighted_ICP,,0.7893201420598681,78.76865605432795,856
76,2,Palo_Alto,RandomForestRegressor,ICP,,0.8646626078132927,96.32021390375161,856
77,2,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8557838660578386,94.09142857141971,856
79,2,Palo_Alto,NeuralNet,ICP,,0.6085743277524099,36.07604217529297,856
80,2,Palo_Alto,NeuralNet,Weighted_ICP,,0.6845509893455098,63.22684097290039,856
82,2,Palo_Alto,RNN,ICP,,0.5676052765093861,31.73515319824219,856
83,2,Palo_Alto,RNN,Weighted_ICP,,0.5660832064941654,31.93830490112305,856
85,2,Palo_Alto,RidgeCV,ICP,,0.8300028145229383,71.65225645374704,1634
86,2,Palo_Alto,RidgeCV,Weighted_ICP,,0.8435125246270757,77.95628259622033,1634
88,2,Palo_Alto,RandomForestRegressor,ICP,,0.8816493104418801,111.01647150664706,1634
89,2,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8553335209681959,95.91813953488584,1634
91,2,Palo_Alto,NeuralNet,ICP,,0.6500140726146918,47.1568603515625,1634
92,2,Palo_Alto,NeuralNet,Weighted_ICP,,0.6515620602307909,44.84058380126953,1634
94,2,Palo_Alto,RNN,ICP,,0.6353785533352097,50.67667007446289,1634
95,2,Palo_Alto,RNN,Weighted_ICP,,0.6467773712355755,54.61497497558594,1634
97,2,Palo_Alto,RidgeCV,ICP,,0.899636478583847,84.39582479693159,2413
98,2,Palo_Alto,RidgeCV,Weighted_ICP,,0.9040619566935356,87.3540104701367,2413
100,2,Palo_Alto,RandomForestRegressor,ICP,,0.9054844318002212,128.33027522937408,2413
101,2,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.9206574996048679,123.5606936416273,2413
103,2,Palo_Alto,NeuralNet,ICP,,0.7649755018176071,68.15803527832031,2413
104,2,Palo_Alto,NeuralNet,Weighted_ICP,,0.7562825983878615,65.60162353515625,2413
106,2,Palo_Alto,RNN,ICP,,0.7559664928085981,86.72714233398438,2413
107,2,Palo_Alto,RNN,Weighted_ICP,,0.7648174490279753,86.55642700195312,2413
109,3,Palo_Alto,RidgeCV,ICP,,0.7870370370370371,79.11815745132276,856
110,3,Palo_Alto,RidgeCV,Weighted_ICP,,0.791476407914764,80.72023510630012,856
112,3,Palo_Alto,RandomForestRegressor,ICP,,0.8623795027904617,95.97037037035291,856
113,3,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8909183155758498,109.5857142857254,856
115,3,Palo_Alto,NeuralNet,ICP,,0.8756976154236428,270.22103881835943,856
116,3,Palo_Alto,NeuralNet,Weighted_ICP,,0.8283866057838659,232.0,856
118,3,Palo_Alto,RNN,ICP,,0.556697108066971,27.723432540893555,856
119,3,Palo_Alto,RNN,Weighted_ICP,,0.5598680872653475,26.53095817565918,856
121,3,Palo_Alto,RidgeCV,ICP,,0.8292991837883479,68.90324419802083,1634
122,3,Palo_Alto,RidgeCV,Weighted_ICP,,0.8684210526315791,86.217689952452,1634
124,3,Palo_Alto,RandomForestRegressor,ICP,,0.8678581480439066,104.55284552846364,1634
125,3,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8798198705319449,108.34857040099749,1634
127,3,Palo_Alto,NeuralNet,ICP,,0.6546580354629891,47.749961853027344,1634
128,3,Palo_Alto,NeuralNet,Weighted_ICP,,0.6471995496763299,45.52159118652344,1634
130,3,Palo_Alto,RNN,ICP,,0.6407261469180974,52.09427261352539,1634
131,3,Palo_Alto,RNN,Weighted_ICP,,0.6587390937236138,55.80231857299805,1634
133,3,Palo_Alto,RidgeCV,ICP,,0.9040619566935356,90.51936284801904,2413
134,3,Palo_Alto,RidgeCV,Weighted_ICP,,0.9037458511142722,90.83156139210656,2413
136,3,Palo_Alto,RandomForestRegressor,ICP,,0.9168642326537064,135.92727272725608,2413
137,3,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.9078552236446972,134.0,2413
139,3,Palo_Alto,NeuralNet,ICP,,0.7803066224118855,64.31488800048828,2413
140,3,Palo_Alto,NeuralNet,Weighted_ICP,,0.7842579421526791,67.72055053710939,2413
142,3,Palo_Alto,RNN,ICP,,0.7790422000948317,95.472900390625,2413
143,3,Palo_Alto,RNN,Weighted_ICP,,0.7550181760708077,85.27315521240234,2413
145,4,Palo_Alto,RidgeCV,ICP,,0.8210299340436327,84.30833544112805,856
146,4,Palo_Alto,RidgeCV,Weighted_ICP,,0.8091070522577372,91.26866387536751,856
148,4,Palo_Alto,RandomForestRegressor,ICP,,0.8717656012176558,100.19682539684212,856
149,4,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8729071537290716,103.1460674157205,856
151,4,Palo_Alto,NeuralNet,ICP,,0.6594368340943684,48.49945449829102,856
152,4,Palo_Alto,NeuralNet,Weighted_ICP,,0.6598173515981736,50.302818298339844,856
154,4,Palo_Alto,RNN,ICP,,0.5575849822425165,29.82818984985352,856
155,4,Palo_Alto,RNN,Weighted_ICP,,0.5585996955859971,29.237707138061523,856
157,4,Palo_Alto,RidgeCV,ICP,,0.830987897551365,73.67805259971645,1634
158,4,Palo_Alto,RidgeCV,Weighted_ICP,,0.8578665916127216,79.68196830700954,1634
160,4,Palo_Alto,RandomForestRegressor,ICP,,0.8867154517309316,113.89871260535436,1634
161,4,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8903743315508021,109.2067796610083,1634
163,4,Palo_Alto,NeuralNet,ICP,,0.6331269349845201,39.9053955078125,1634
164,4,Palo_Alto,NeuralNet,Weighted_ICP,,0.6687306501547987,54.58517837524414,1634
