,Unnamed: 0,index,itrial,dataname,muh_fun,method,train_size,coverage,width
218,128.0,,7,green_house,RandomForestRegressor,ICP,12,0.9491525423728814,154.31300849999997
219,129.0,,7,green_house,RandomForestRegressor,Weighted_ICP,12,0.9661016949152542,306.8457024
220,130.0,,7,green_house,NeuralNet,ICP,12,0.1016949152542373,7.39427375793457
221,131.0,,7,green_house,NeuralNet,Weighted_ICP,12,0.36610169491525424,35.3242301940918
222,132.0,,7,green_house,RidgeCV,ICP,41,0.9060150375939848,528.4120716852303
223,133.0,,7,green_house,RidgeCV,Weighted_ICP,41,0.8984962406015038,165.8617762616599
224,134.0,,7,green_house,RandomForestRegressor,ICP,41,0.7744360902255639,79.84432985529409
225,135.0,,7,green_house,RandomForestRegressor,Weighted_ICP,41,0.8233082706766918,88.530804235
226,136.0,,7,green_house,NeuralNet,ICP,41,0.5451127819548872,42.568214416503906
227,137.0,,7,green_house,NeuralNet,Weighted_ICP,41,0.6127819548872181,46.16937255859375
228,138.0,,7,green_house,RidgeCV,ICP,70,0.8987341772151899,159.53378654921312
229,139.0,,7,green_house,RidgeCV,Weighted_ICP,70,0.8860759493670886,210.00907028009343
230,140.0,,7,green_house,RandomForestRegressor,ICP,70,0.8987341772151899,156.31301000000005
231,141.0,,7,green_house,RandomForestRegressor,Weighted_ICP,70,0.9535864978902954,200.09094953230758
232,142.0,,7,green_house,NeuralNet,ICP,70,0.3966244725738397,30.85734367370605
233,143.0,,7,green_house,NeuralNet,Weighted_ICP,70,0.540084388185654,48.58666229248047
234,144.0,,8,green_house,RidgeCV,ICP,12,0.952542372881356,154.98027605703615
235,145.0,,8,green_house,RidgeCV,Weighted_ICP,12,0.9796610169491524,262.00009392144096
236,146.0,,8,green_house,RandomForestRegressor,ICP,12,0.9559322033898304,148.20053550000003
237,147.0,,8,green_house,RandomForestRegressor,Weighted_ICP,12,0.9728813559322034,236.01612376
238,148.0,,8,green_house,NeuralNet,ICP,12,0.16610169491525426,17.154111862182614
239,149.0,,8,green_house,NeuralNet,Weighted_ICP,12,0.2,17.996429443359375
240,150.0,,8,green_house,RidgeCV,ICP,41,0.9022556390977444,461.1145169536029
241,151.0,,8,green_house,RidgeCV,Weighted_ICP,41,0.9624060150375942,865.1709626850408
242,152.0,,8,green_house,RandomForestRegressor,ICP,41,0.8007518796992481,83.28419813666666
243,153.0,,8,green_house,RandomForestRegressor,Weighted_ICP,41,0.9360902255639098,150.0411524383333
244,154.0,,8,green_house,NeuralNet,ICP,41,0.3007518796992481,19.318721771240234
245,155.0,,8,green_house,NeuralNet,Weighted_ICP,41,0.2857142857142857,18.73471069335937
246,156.0,,8,green_house,RidgeCV,ICP,70,0.8945147679324894,163.3590800625361
247,157.0,,8,green_house,RidgeCV,Weighted_ICP,70,0.9789029535864979,227.1566307261017
248,158.0,,8,green_house,RandomForestRegressor,ICP,70,0.919831223628692,144.41735198799998
249,159.0,,8,green_house,RandomForestRegressor,Weighted_ICP,70,0.8607594936708861,77.4167533333333
250,160.0,,8,green_house,NeuralNet,ICP,70,0.6919831223628692,69.48065948486328
251,161.0,,8,green_house,NeuralNet,Weighted_ICP,70,0.7046413502109705,73.70812225341797
252,162.0,,9,green_house,RidgeCV,ICP,12,0.9559322033898304,157.26814502853202
253,163.0,,9,green_house,RidgeCV,Weighted_ICP,12,0.8677966101694915,149.857813049802
254,164.0,,9,green_house,RandomForestRegressor,ICP,12,0.952542372881356,165.1828746
255,165.0,,9,green_house,RandomForestRegressor,Weighted_ICP,12,0.9796610169491524,270.2356299200002
256,166.0,,9,green_house,NeuralNet,ICP,12,0.3322033898305085,29.84634208679199
257,167.0,,9,green_house,NeuralNet,Weighted_ICP,12,0.3322033898305085,28.66528129577637
258,168.0,,9,green_house,RidgeCV,ICP,41,0.8684210526315791,734.8938334362349
259,169.0,,9,green_house,RidgeCV,Weighted_ICP,41,0.9323308270676692,589.9231896476995
260,170.0,,9,green_house,RandomForestRegressor,ICP,41,0.943609022556391,188.37517279999992
261,171.0,,9,green_house,RandomForestRegressor,Weighted_ICP,41,0.8609022556390977,102.79145236909092
262,172.0,,9,green_house,NeuralNet,ICP,41,0.2857142857142857,25.10317611694336
263,173.0,,9,green_house,NeuralNet,Weighted_ICP,41,0.21052631578947367,15.355585098266602
264,174.0,,9,green_house,RidgeCV,ICP,70,0.8987341772151899,153.52078639213863
265,175.0,,9,green_house,RidgeCV,Weighted_ICP,70,0.9324894514767932,145.67904894146454
266,176.0,,9,green_house,RandomForestRegressor,ICP,70,0.919831223628692,99.60727538080003
267,177.0,,9,green_house,RandomForestRegressor,Weighted_ICP,70,0.9324894514767932,131.48458886
268,178.0,,9,green_house,NeuralNet,ICP,70,0.4303797468354431,28.062685012817386
269,179.0,,9,green_house,NeuralNet,Weighted_ICP,70,0.7552742616033755,74.91923522949219
0,,,0,green_house,RNN,ICP,12,0.9593220338983052,173.79197692871094
1,,,0,green_house,RNN,Weighted_ICP,12,0.7084745762711865,77.86137390136719
2,,,0,green_house,RNN,ICP,41,0.8684210526315791,82.12513732910156
3,,,0,green_house,RNN,Weighted_ICP,41,0.7819548872180451,71.65546417236328
4,,,0,green_house,RNN,ICP,70,0.9324894514767932,119.81262969970705
5,,,0,green_house,RNN,Weighted_ICP,70,0.9113924050632912,116.79113006591795
6,,,1,green_house,RNN,ICP,12,0.7864406779661017,77.97457885742188
7,,,1,green_house,RNN,Weighted_ICP,12,0.8033898305084746,87.9917221069336
8,,,1,green_house,RNN,ICP,41,0.8684210526315791,82.95699310302734
9,,,1,green_house,RNN,Weighted_ICP,41,0.7518796992481203,69.65691375732422
10,,,1,green_house,RNN,ICP,70,0.8902953586497891,98.83529663085938
11,,,1,green_house,RNN,Weighted_ICP,70,0.7510548523206751,71.9162368774414
12,,,2,green_house,RNN,ICP,12,0.6305084745762712,72.24613189697266
13,,,2,green_house,RNN,Weighted_ICP,12,0.4,46.44334030151367
14,,,2,green_house,RNN,ICP,41,0.8909774436090225,95.27932739257812
15,,,2,green_house,RNN,Weighted_ICP,41,0.8796992481203008,91.20327758789062
16,,,2,green_house,RNN,ICP,70,0.8987341772151899,96.49735260009766
17,,,2,green_house,RNN,Weighted_ICP,70,0.8987341772151899,99.00782012939452
18,,,3,green_house,RNN,ICP,12,0.9694915254237289,183.20285034179688
19,,,3,green_house,RNN,Weighted_ICP,12,0.9864406779661016,257.0494384765625
20,,,3,green_house,RNN,ICP,41,0.8233082706766918,81.41150665283203
21,,,3,green_house,RNN,Weighted_ICP,41,0.8609022556390977,83.0207748413086
22,,,3,green_house,RNN,ICP,70,0.8945147679324894,92.53570556640624
23,,,3,green_house,RNN,Weighted_ICP,70,0.8059071729957806,85.18769073486328
24,,,4,green_house,RNN,ICP,12,0.7254237288135593,74.65569305419922
25,,,4,green_house,RNN,Weighted_ICP,12,0.9762711864406779,200.078125
26,,,4,green_house,RNN,ICP,41,0.8533834586466166,82.22584533691406
27,,,4,green_house,RNN,Weighted_ICP,41,0.8609022556390977,89.57862854003906
28,,,4,green_house,RNN,ICP,70,0.9156118143459916,114.70254516601562
