index,itrial,dataname,method,alpha,coverage,width,muh_fun
54,2,green_house,Ensemble,0.2,0.770992366412214,35.66966254409029,Sequential
55,2,green_house,Ensemble,0.2,0.774809160305344,48.9276492062535,RNN
56,2,green_house,Ensemble,0.25,0.698473282442748,29.9680073229012,RidgeCV
57,2,green_house,Ensemble,0.25,0.717557251908397,38.15606318775671,RandomForestRegressor
58,2,green_house,Ensemble,0.25,0.698473282442748,30.3896240043186,Sequential
59,2,green_house,Ensemble,0.25,0.713740458015267,41.9751379658716,RNN
60,3,green_house,Ensemble,0.05,0.908396946564886,59.08405323599871,RidgeCV
61,3,green_house,Ensemble,0.05,0.923664122137405,64.8774631104453,RandomForestRegressor
62,3,green_house,Ensemble,0.05,0.908396946564886,59.104571889076794,Sequential
63,3,green_house,Ensemble,0.05,0.927480916030534,108.30934667807101,RNN
