index,itrial,dataname,method,alpha,coverage,width,muh_fun
68,3,appliances,Ensemble,0.15000000000000002,0.84775,93.9716020707233,RidgeCV
69,3,appliances,Ensemble,0.15000000000000002,0.848375,93.34925765575468,RandomForestRegressor
70,3,appliances,Ensemble,0.15000000000000002,0.849125,96.88547581064287,Sequential
71,3,appliances,Ensemble,0.15000000000000002,0.847375,117.82951013928843,RNN
72,3,appliances,Ensemble,0.2,0.80075,63.44146790513956,RidgeCV
73,3,appliances,Ensemble,0.2,0.8059999999999999,60.11905209913808,RandomForestRegressor
74,3,appliances,Ensemble,0.2,0.801375,66.60494406870626,Sequential
75,3,appliances,Ensemble,0.2,0.793375,94.32931974392064,RNN
76,3,appliances,Ensemble,0.25,0.75125,49.76794262488753,RidgeCV
77,3,appliances,Ensemble,0.25,0.760375,49.22668242157923,RandomForestRegressor
78,3,appliances,Ensemble,0.25,0.75025,51.81927668876162,Sequential
79,3,appliances,Ensemble,0.25,0.732,77.69347577187507,RNN
80,4,appliances,Ensemble,0.05,0.949625,304.3997123189462,RidgeCV
81,4,appliances,Ensemble,0.05,0.948,334.726771457763,RandomForestRegressor
82,4,appliances,Ensemble,0.05,0.948,304.6140977508616,Sequential
83,4,appliances,Ensemble,0.05,0.9520000000000001,321.87722205214925,RNN
84,4,appliances,Ensemble,0.1,0.898,146.60903892972402,RidgeCV
85,4,appliances,Ensemble,0.1,0.899,165.5337607294577,RandomForestRegressor
86,4,appliances,Ensemble,0.1,0.897625,155.4595179483703,Sequential
87,4,appliances,Ensemble,0.1,0.896625,201.03857856824948,RNN
88,4,appliances,Ensemble,0.15000000000000002,0.846875,93.45479394084957,RidgeCV
89,4,appliances,Ensemble,0.15000000000000002,0.84725,93.3435808464771,RandomForestRegressor
90,4,appliances,Ensemble,0.15000000000000002,0.850625,96.65340691074269,Sequential
91,4,appliances,Ensemble,0.15000000000000002,0.847125,117.83331327108999,RNN
92,4,appliances,Ensemble,0.2,0.800625,62.93350792775529,RidgeCV
93,4,appliances,Ensemble,0.2,0.804625,62.030241410857975,RandomForestRegressor
94,4,appliances,Ensemble,0.2,0.800625,65.3525869385442,Sequential
95,4,appliances,Ensemble,0.2,0.793375,94.33476966589257,RNN
96,4,appliances,Ensemble,0.25,0.7525,49.50620399109109,RidgeCV
97,4,appliances,Ensemble,0.25,0.76225,50.93778718156466,RandomForestRegressor
98,4,appliances,Ensemble,0.25,0.753,51.9258218232673,Sequential
99,4,appliances,Ensemble,0.25,0.730125,77.68194508851163,RNN
100,5,appliances,Ensemble,0.05,0.949125,305.03767172221353,RidgeCV
101,5,appliances,Ensemble,0.05,0.94875,329.95568846946367,RandomForestRegressor
102,5,appliances,Ensemble,0.05,0.9475,307.806059567458,Sequential
103,5,appliances,Ensemble,0.05,0.95175,321.8720196489375,RNN
104,5,appliances,Ensemble,0.1,0.89825,146.93458136801362,RidgeCV
105,5,appliances,Ensemble,0.1,0.8995,165.43403154817042,RandomForestRegressor
106,5,appliances,Ensemble,0.1,0.897375,155.4367841942304,Sequential
107,5,appliances,Ensemble,0.1,0.896625,201.05851251290298,RNN
108,5,appliances,Ensemble,0.15000000000000002,0.8465,93.23277527038887,RidgeCV
109,5,appliances,Ensemble,0.15000000000000002,0.848125,93.0090924957201,RandomForestRegressor
110,5,appliances,Ensemble,0.15000000000000002,0.850625,95.46186563378215,Sequential
111,5,appliances,Ensemble,0.15000000000000002,0.847375,117.83550262037916,RNN
112,5,appliances,Ensemble,0.2,0.800875,62.688949429782525,RidgeCV
113,5,appliances,Ensemble,0.2,0.8005,61.28333605931222,RandomForestRegressor
114,5,appliances,Ensemble,0.2,0.802,65.26379319446656,Sequential
115,5,appliances,Ensemble,0.2,0.79325,94.32428610067369,RNN
116,5,appliances,Ensemble,0.25,0.753375,49.25238315417535,RidgeCV
117,5,appliances,Ensemble,0.25,0.7585,48.90007774580458,RandomForestRegressor
