index,itrial,dataname,method,alpha,coverage,width,muh_fun
88,4,Beijing_air,Ensemble,0.15000000000000002,0.841,84.38304578182135,RidgeCV
89,4,Beijing_air,Ensemble,0.15000000000000002,0.84625,105.51469946561492,RandomForestRegressor
90,4,Beijing_air,Ensemble,0.15000000000000002,0.848375,76.29383425122757,Sequential
91,4,Beijing_air,Ensemble,0.15000000000000002,0.850625,164.26800531898976,RNN
92,4,Beijing_air,Ensemble,0.2,0.7985,71.99909640664967,RidgeCV
93,4,Beijing_air,Ensemble,0.2,0.8,91.51134611396036,RandomForestRegressor
94,4,Beijing_air,Ensemble,0.2,0.8029999999999999,62.978637768993295,Sequential
95,4,Beijing_air,Ensemble,0.2,0.803875,141.82123071976432,RNN
96,4,Beijing_air,Ensemble,0.25,0.74925,62.266015478929205,RidgeCV
97,4,Beijing_air,Ensemble,0.25,0.7485,78.6183379513386,RandomForestRegressor
98,4,Beijing_air,Ensemble,0.25,0.75325,54.3795823781989,Sequential
99,4,Beijing_air,Ensemble,0.25,0.75525,123.7327112324175,RNN
100,5,Beijing_air,Ensemble,0.05,0.946125,137.05173142732292,RidgeCV
101,5,Beijing_air,Ensemble,0.05,0.948625,169.00020592877829,RandomForestRegressor
102,5,Beijing_air,Ensemble,0.05,0.94775,122.11219323285982,Sequential
103,5,Beijing_air,Ensemble,0.05,0.94675,239.6420079165431,RNN
104,5,Beijing_air,Ensemble,0.1,0.893,102.52353901850056,RidgeCV
105,5,Beijing_air,Ensemble,0.1,0.9005,126.42027832849121,RandomForestRegressor
106,5,Beijing_air,Ensemble,0.1,0.89525,92.70338236437256,Sequential
107,5,Beijing_air,Ensemble,0.1,0.900125,193.11692867345482,RNN
108,5,Beijing_air,Ensemble,0.15000000000000002,0.843875,84.3675790583748,RidgeCV
109,5,Beijing_air,Ensemble,0.15000000000000002,0.843375,104.96116838983083,RandomForestRegressor
110,5,Beijing_air,Ensemble,0.15000000000000002,0.84775,75.17695222121074,Sequential
111,5,Beijing_air,Ensemble,0.15000000000000002,0.8505,164.23298070468059,RNN
112,5,Beijing_air,Ensemble,0.2,0.798875,71.70171369632385,RidgeCV
113,5,Beijing_air,Ensemble,0.2,0.8025,91.19266171606816,RandomForestRegressor
114,5,Beijing_air,Ensemble,0.2,0.807875,66.22579215825785,Sequential
115,5,Beijing_air,Ensemble,0.2,0.804125,141.7564270603909,RNN
116,5,Beijing_air,Ensemble,0.25,0.747875,62.13566183744113,RidgeCV
117,5,Beijing_air,Ensemble,0.25,0.7490000000000001,78.68721648717205,RandomForestRegressor
118,5,Beijing_air,Ensemble,0.25,0.752375,55.658429094167424,Sequential
119,5,Beijing_air,Ensemble,0.25,0.75575,123.76393834887648,RNN
120,6,Beijing_air,Ensemble,0.05,0.94675,138.5954632753141,RidgeCV
121,6,Beijing_air,Ensemble,0.05,0.94825,168.18958507319817,RandomForestRegressor
122,6,Beijing_air,Ensemble,0.05,0.946125,122.90688319090536,Sequential
123,6,Beijing_air,Ensemble,0.05,0.94675,239.7137815435176,RNN
124,6,Beijing_air,Ensemble,0.1,0.892875,102.83806116363228,RidgeCV
125,6,Beijing_air,Ensemble,0.1,0.89825,126.04521471030868,RandomForestRegressor
126,6,Beijing_air,Ensemble,0.1,0.895125,91.3792487604143,Sequential
127,6,Beijing_air,Ensemble,0.1,0.90025,193.16192420714438,RNN
128,6,Beijing_air,Ensemble,0.15000000000000002,0.84125,84.27420955641888,RidgeCV
129,6,Beijing_air,Ensemble,0.15000000000000002,0.84575,104.52516756131743,RandomForestRegressor
130,6,Beijing_air,Ensemble,0.15000000000000002,0.84775,75.80307390105588,Sequential
131,6,Beijing_air,Ensemble,0.15000000000000002,0.850875,164.2713038343141,RNN
132,6,Beijing_air,Ensemble,0.2,0.79925,71.9430738573101,RidgeCV
133,6,Beijing_air,Ensemble,0.2,0.80125,91.06922434739872,RandomForestRegressor
134,6,Beijing_air,Ensemble,0.2,0.804375,65.54990399051096,Sequential
135,6,Beijing_air,Ensemble,0.2,0.80375,141.72982314614626,RNN
136,6,Beijing_air,Ensemble,0.25,0.748375,62.134663591248156,RidgeCV
137,6,Beijing_air,Ensemble,0.25,0.746125,78.6489820034996,RandomForestRegressor
138,6,Beijing_air,Ensemble,0.25,0.751125,55.094828978829966,Sequential
139,6,Beijing_air,Ensemble,0.25,0.755625,123.78265383006165,RNN
140,7,Beijing_air,Ensemble,0.05,0.946625,138.01680837826441,RidgeCV
141,7,Beijing_air,Ensemble,0.05,0.948625,173.13864984143436,RandomForestRegressor
142,7,Beijing_air,Ensemble,0.05,0.94525,124.08137742526944,Sequential
143,7,Beijing_air,Ensemble,0.05,0.946625,239.6455624950783,RNN
144,7,Beijing_air,Ensemble,0.1,0.894625,102.40401073057964,RidgeCV
145,7,Beijing_air,Ensemble,0.1,0.9009999999999999,128.68534929980666,RandomForestRegressor
146,7,Beijing_air,Ensemble,0.1,0.89475,91.59515093519754,Sequential
147,7,Beijing_air,Ensemble,0.1,0.89975,193.1129496762317,RNN
148,7,Beijing_air,Ensemble,0.15000000000000002,0.8440000000000001,84.0748646315063,RidgeCV
149,7,Beijing_air,Ensemble,0.15000000000000002,0.845375,106.56346476730756,RandomForestRegressor
150,7,Beijing_air,Ensemble,0.15000000000000002,0.846875,74.4119609268832,Sequential
151,7,Beijing_air,Ensemble,0.15000000000000002,0.85075,164.2652989605434,RNN
152,7,Beijing_air,Ensemble,0.2,0.79925,71.69681543018397,RidgeCV
153,7,Beijing_air,Ensemble,0.2,0.801125,92.44368033044351,RandomForestRegressor
154,7,Beijing_air,Ensemble,0.2,0.807125,68.96295718561825,Sequential
155,7,Beijing_air,Ensemble,0.2,0.804,141.83591218672544,RNN
156,7,Beijing_air,Ensemble,0.25,0.748625,61.93728273680277,RidgeCV
157,7,Beijing_air,Ensemble,0.25,0.747625,79.5081386369054,RandomForestRegressor
158,7,Beijing_air,Ensemble,0.25,0.756875,54.076184220554616,Sequential
159,7,Beijing_air,Ensemble,0.25,0.755625,123.81283403837529,RNN
160,8,Beijing_air,Ensemble,0.05,0.946,137.79069358089114,RidgeCV
161,8,Beijing_air,Ensemble,0.05,0.948375,172.43472441908835,RandomForestRegressor
162,8,Beijing_air,Ensemble,0.05,0.945875,124.34668346640998,Sequential
163,8,Beijing_air,Ensemble,0.05,0.946875,239.70852753485698,RNN
164,8,Beijing_air,Ensemble,0.1,0.89425,102.5724843420937,RidgeCV
165,8,Beijing_air,Ensemble,0.1,0.901875,128.21094566345414,RandomForestRegressor
166,8,Beijing_air,Ensemble,0.1,0.894,90.86952311459923,Sequential
167,8,Beijing_air,Ensemble,0.1,0.900125,193.21162950944665,RNN
168,8,Beijing_air,Ensemble,0.15000000000000002,0.843625,84.19521376838101,RidgeCV
169,8,Beijing_air,Ensemble,0.15000000000000002,0.845875,106.02000564469627,RandomForestRegressor
170,8,Beijing_air,Ensemble,0.15000000000000002,0.850125,76.59072487116319,Sequential
171,8,Beijing_air,Ensemble,0.15000000000000002,0.850625,164.29526035266346,RNN
172,8,Beijing_air,Ensemble,0.2,0.799625,71.71497384096652,RidgeCV
173,8,Beijing_air,Ensemble,0.2,0.800125,91.920631154108,RandomForestRegressor
174,8,Beijing_air,Ensemble,0.2,0.8109999999999999,67.43668536658713,Sequential
175,8,Beijing_air,Ensemble,0.2,0.804125,141.72773019199838,RNN
176,8,Beijing_air,Ensemble,0.25,0.748125,61.93117869107878,RidgeCV
177,8,Beijing_air,Ensemble,0.25,0.746125,78.96030497010922,RandomForestRegressor
178,8,Beijing_air,Ensemble,0.25,0.756125,54.09114321961025,Sequential
179,8,Beijing_air,Ensemble,0.25,0.755375,123.77738553190918,RNN
180,9,Beijing_air,Ensemble,0.05,0.94625,138.50919322568734,RidgeCV
181,9,Beijing_air,Ensemble,0.05,0.94825,174.0843486627718,RandomForestRegressor
182,9,Beijing_air,Ensemble,0.05,0.947125,124.67070462061564,Sequential
183,9,Beijing_air,Ensemble,0.05,0.947125,239.77705210446445,RNN
184,9,Beijing_air,Ensemble,0.1,0.893125,102.95206485150415,RidgeCV
185,9,Beijing_air,Ensemble,0.1,0.901875,129.58213208506254,RandomForestRegressor
186,9,Beijing_air,Ensemble,0.1,0.893125,90.87762371119189,Sequential
187,9,Beijing_air,Ensemble,0.1,0.9,193.1282216664721,RNN
188,9,Beijing_air,Ensemble,0.15000000000000002,0.84125,84.61150219940033,RidgeCV
189,9,Beijing_air,Ensemble,0.15000000000000002,0.84675,107.0074043570106,RandomForestRegressor
190,9,Beijing_air,Ensemble,0.15000000000000002,0.848875,75.94241117438422,Sequential
191,9,Beijing_air,Ensemble,0.15000000000000002,0.85075,164.27096245858618,RNN
192,9,Beijing_air,Ensemble,0.2,0.799125,72.15576185654821,RidgeCV
193,9,Beijing_air,Ensemble,0.2,0.797125,92.77257262491487,RandomForestRegressor
194,9,Beijing_air,Ensemble,0.2,0.805375,64.63091954216432,Sequential
195,9,Beijing_air,Ensemble,0.2,0.803625,141.7224743782501,RNN
196,9,Beijing_air,Ensemble,0.25,0.746625,62.361672257609385,RidgeCV
197,9,Beijing_air,Ensemble,0.25,0.74775,79.80907917332969,RandomForestRegressor
198,9,Beijing_air,Ensemble,0.25,0.7515,56.65389923723488,Sequential
199,9,Beijing_air,Ensemble,0.25,0.75575,123.76498144800196,RNN
