itrial,dataname,muh_fun,method,train_size,coverage,width
0,Milpitas,RidgeCV,Ensemble,856,0.8968797564687976,97.07976052440695
0,Milpitas,RidgeCV,ICP,856,0.8080923389142567,88.47487769171146
0,Milpitas,RidgeCV,Weighted_ICP,856,0.8307965499746321,91.50672219414331
0,Milpitas,RandomForestRegressor,Ensemble,856,0.8971334348046677,114.84061019842277
0,Milpitas,RandomForestRegressor,ICP,856,0.8685946220192795,99.19999999999015
0,Milpitas,RandomForestRegressor,Weighted_ICP,856,0.8734145104008117,101.14444444444914
0,Milpitas,NeuralNet,Ensemble,856,0.8937087772704211,139.5418102400346
0,Milpitas,NeuralNet,ICP,856,0.7033231861998985,71.77759552001953
0,Milpitas,NeuralNet,Weighted_ICP,856,0.6879756468797564,63.343650817871094
0,Milpitas,RNN,Ensemble,856,0.8904109589041096,167.99018598956613
0,Milpitas,RNN,ICP,856,0.5922120750887874,39.156044006347656
0,Milpitas,RNN,Weighted_ICP,856,0.5820649416539827,34.066131591796875
0,Milpitas,RidgeCV,Ensemble,1634,0.9010695187165776,88.21247507548962
0,Milpitas,RidgeCV,ICP,1634,0.8456234168308472,76.3660287146887
0,Milpitas,RidgeCV,Weighted_ICP,1634,0.849704475091472,76.76899334426102
0,Milpitas,RandomForestRegressor,Ensemble,1634,0.8971291866028708,115.86950379513416
0,Milpitas,RandomForestRegressor,ICP,1634,0.8325358851674641,91.06095471236681
0,Milpitas,RandomForestRegressor,Weighted_ICP,1634,0.8636363636363636,96.53012048193368
0,Milpitas,NeuralNet,Ensemble,1634,0.8846045595271601,131.24222300118157
0,Milpitas,NeuralNet,ICP,1634,0.6470588235294118,45.68674850463867
0,Milpitas,NeuralNet,Weighted_ICP,1634,0.6681677455671263,49.684776306152344
0,Milpitas,RNN,Ensemble,1634,0.8831972980579792,151.28524341237275
0,Milpitas,RNN,ICP,1634,0.6052631578947368,46.22829818725586
0,Milpitas,RNN,Weighted_ICP,1634,0.5969603152265691,43.53141784667969
0,Milpitas,RidgeCV,Ensemble,2413,0.9114904378062273,87.52158029652155
0,Milpitas,RidgeCV,ICP,2413,0.8797218270902482,78.69273921632336
0,Milpitas,RidgeCV,Weighted_ICP,2413,0.8904694167852063,83.56974182906217
0,Milpitas,RandomForestRegressor,Ensemble,2413,0.9127548601232812,119.2172617724651
0,Milpitas,RandomForestRegressor,ICP,2413,0.9018492176386913,128.13480442351909
0,Milpitas,RandomForestRegressor,Weighted_ICP,2413,0.8958432116326853,123.20245398771205
0,Milpitas,NeuralNet,Ensemble,2413,0.8969495811601075,111.94029513769706
0,Milpitas,NeuralNet,ICP,2413,0.7645013434487119,69.55319213867188
0,Milpitas,NeuralNet,Weighted_ICP,2413,0.7784099889363048,72.56207275390625
0,Milpitas,RNN,Ensemble,2413,0.8904694167852063,138.16941114326002
0,Milpitas,RNN,ICP,2413,0.7855223644697329,88.40961456298828
0,Milpitas,RNN,Weighted_ICP,2413,0.7904220009483167,93.37499237060547
1,Milpitas,RidgeCV,Ensemble,856,0.8966260781329275,97.54410217248437
1,Milpitas,RidgeCV,ICP,856,0.8134195839675292,87.07587662432344
1,Milpitas,RidgeCV,Weighted_ICP,856,0.8004819888381532,82.33218520360357
1,Milpitas,RandomForestRegressor,Ensemble,856,0.8970065956367326,112.20341682578405
1,Milpitas,RandomForestRegressor,ICP,856,0.8722729578893963,100.5806451613005
1,Milpitas,RandomForestRegressor,Weighted_ICP,856,0.8614916286149162,96.75414634146681
1,Milpitas,NeuralNet,Ensemble,856,0.8943429731100964,140.13794426628945
1,Milpitas,NeuralNet,ICP,856,0.6166920345002537,35.45140838623047
1,Milpitas,NeuralNet,Weighted_ICP,856,0.6537290715372908,47.16658401489258
1,Milpitas,RNN,Ensemble,856,0.8928209030948757,170.50587799752884
1,Milpitas,RNN,ICP,856,0.5814307458143074,35.10780715942383
1,Milpitas,RNN,Weighted_ICP,856,0.5725520040588534,31.140413284301758
1,Milpitas,RidgeCV,Ensemble,1634,0.8986771742189699,89.68280447541235
1,Milpitas,RidgeCV,ICP,1634,0.835209681958908,70.92081597460457
1,Milpitas,RidgeCV,Weighted_ICP,1634,0.8516746411483254,69.72562295744342
1,Milpitas,RandomForestRegressor,Ensemble,1634,0.8957219251336899,115.24097319358057
1,Milpitas,RandomForestRegressor,ICP,1634,0.8315508021390374,86.20660308143201
1,Milpitas,RandomForestRegressor,Weighted_ICP,1634,0.8457641429777653,99.59148936171283
1,Milpitas,NeuralNet,Ensemble,1634,0.8893892485223754,132.58696799798673
1,Milpitas,NeuralNet,ICP,1634,0.6217281170841542,38.01610565185547
1,Milpitas,NeuralNet,Weighted_ICP,1634,0.6175063326766114,29.317180633544922
1,Milpitas,RNN,Ensemble,1634,0.8854489164086687,149.9473480172246
1,Milpitas,RNN,ICP,1634,0.6120180129468055,47.719364166259766
1,Milpitas,RNN,Weighted_ICP,1634,0.6191950464396285,47.04291534423828
1,Milpitas,RidgeCV,Ensemble,2413,0.9105421210684369,88.42721410255619
1,Milpitas,RidgeCV,ICP,2413,0.8922079974711553,81.21296716055348
1,Milpitas,RidgeCV,Weighted_ICP,2413,0.8953690532637901,81.63760711350236
1,Milpitas,RandomForestRegressor,Ensemble,2413,0.9125968073336495,118.77225365990817
1,Milpitas,RandomForestRegressor,ICP,2413,0.909277698751383,127.40347841921312
1,Milpitas,RandomForestRegressor,Weighted_ICP,2413,0.8988462146356884,122.29787234042318
1,Milpitas,NeuralNet,Ensemble,2413,0.8963173700015805,109.8413527812806
