index,itrial,dataname,muh_fun,method,alpha,coverage,width
0,0,San_Mateo,RidgeCV,Ensemble,0.05,0.9546232876712328,145.4479277357316
1,0,San_Mateo,RidgeCV,ICP,0.05,0.922945205479452,128.79298958714622
2,0,San_Mateo,RidgeCV,Weighted_ICP,0.05,0.9226598173515982,121.47199125191284
3,0,San_Mateo,RandomForestRegressor,Ensemble,0.05,0.9554794520547946,187.1157445183108
4,0,San_Mateo,RandomForestRegressor,ICP,0.05,0.9276541095890408,163.52941176470932
5,0,San_Mateo,RandomForestRegressor,Weighted_ICP,0.05,0.9238013698630136,160.5134328358201
6,0,San_Mateo,Sequential,Ensemble,0.05,0.9406392694063926,182.64916938128303
7,0,San_Mateo,Sequential,ICP,0.05,0.7324486301369864,73.25189208984375
8,0,San_Mateo,Sequential,Weighted_ICP,0.05,0.7285958904109592,73.18946838378906
9,0,San_Mateo,RNN,Ensemble,0.05,0.9459189497716894,225.52223615303436
10,0,San_Mateo,RNN,ICP,0.05,0.7198915525114156,85.87630462646484
11,0,San_Mateo,RNN,Weighted_ICP,0.05,0.7164668949771691,81.15209197998047
12,0,San_Mateo,RidgeCV,Ensemble,0.1,0.9059646118721462,94.7485834522288
13,0,San_Mateo,RidgeCV,ICP,0.1,0.8647260273972602,91.32150018564366
14,0,San_Mateo,RidgeCV,Weighted_ICP,0.1,0.8478881278538812,79.03144274589405
15,0,San_Mateo,RandomForestRegressor,Ensemble,0.1,0.9042522831050228,128.57835162109407
16,0,San_Mateo,RandomForestRegressor,ICP,0.1,0.8665810502283106,109.0
17,0,San_Mateo,RandomForestRegressor,Weighted_ICP,0.1,0.8565924657534246,104.18905472638036
18,0,San_Mateo,Sequential,Ensemble,0.1,0.9016837899543378,357.3636415525035
19,0,San_Mateo,Sequential,ICP,0.1,0.8518835616438356,267.0
20,0,San_Mateo,Sequential,Weighted_ICP,0.1,0.8386130136986302,255.78440856933597
21,0,San_Mateo,RNN,Ensemble,0.1,0.8956906392694064,173.2338448574361
22,0,San_Mateo,RNN,ICP,0.1,0.6138698630136986,52.3018569946289
23,0,San_Mateo,RNN,Weighted_ICP,0.1,0.622716894977169,56.18733596801758
24,0,San_Mateo,RidgeCV,Ensemble,0.15000000000000002,0.8547374429223744,71.00507311035146
25,0,San_Mateo,RidgeCV,ICP,0.15000000000000002,0.7963755707762558,67.38052181479222
26,0,San_Mateo,RidgeCV,Weighted_ICP,0.15000000000000002,0.7793949771689498,59.24069919068737
27,0,San_Mateo,RandomForestRegressor,Ensemble,0.15000000000000002,0.8561643835616438,94.72385948403613
28,0,San_Mateo,RandomForestRegressor,ICP,0.15000000000000002,0.7972317351598174,75.23577235772855
29,0,San_Mateo,RandomForestRegressor,Weighted_ICP,0.15000000000000002,0.7822488584474886,70.92727272726195
30,0,San_Mateo,Sequential,Ensemble,0.15000000000000002,0.8394691780821918,107.91968184992409
31,0,San_Mateo,Sequential,ICP,0.15000000000000002,0.6045947488584474,33.362930297851555
32,0,San_Mateo,Sequential,Weighted_ICP,0.15000000000000002,0.6210045662100456,38.24980926513672
33,0,San_Mateo,RNN,Ensemble,0.15000000000000002,0.8324771689497716,126.37832343721823
34,0,San_Mateo,RNN,ICP,0.15000000000000002,0.5933219178082192,39.923728942871094
35,0,San_Mateo,RNN,Weighted_ICP,0.15000000000000002,0.5806221461187214,37.6867561340332
36,0,San_Mateo,RidgeCV,Ensemble,0.2,0.8097888127853882,57.132865918975725
37,0,San_Mateo,RidgeCV,ICP,0.2,0.7458618721461188,55.873130098796224
38,0,San_Mateo,RidgeCV,Weighted_ICP,0.2,0.7275970319634704,49.459412076102
39,0,San_Mateo,RandomForestRegressor,Ensemble,0.2,0.8106449771689498,76.72704599640903
40,0,San_Mateo,RandomForestRegressor,ICP,0.2,0.7291666666666666,64.8133971291835
41,0,San_Mateo,RandomForestRegressor,Weighted_ICP,0.2,0.7166095890410958,62.46025144796014
42,0,San_Mateo,Sequential,Ensemble,0.2,0.7959474885844748,88.11798989962841
43,0,San_Mateo,Sequential,ICP,0.2,0.5859018264840182,30.972272872924805
44,0,San_Mateo,Sequential,Weighted_ICP,0.2,0.603595890410959,33.55036163330078
45,0,San_Mateo,RNN,Ensemble,0.2,0.7823915525114156,103.79733446121777
46,0,San_Mateo,RNN,ICP,0.2,0.5700627853881278,34.453392028808594
47,0,San_Mateo,RNN,Weighted_ICP,0.2,0.5629280821917808,31.058897018432614
48,0,San_Mateo,RidgeCV,Ensemble,0.25,0.7591324200913242,47.501243254708974
49,0,San_Mateo,RidgeCV,ICP,0.25,0.6972031963470321,47.52318944370572
50,0,San_Mateo,RidgeCV,Weighted_ICP,0.25,0.687642694063927,42.98037865148694
51,0,San_Mateo,RandomForestRegressor,Ensemble,0.25,0.7638413242009132,65.62405600598744
52,0,San_Mateo,RandomForestRegressor,ICP,0.25,0.6733732876712328,52.455523672879714
53,0,San_Mateo,RandomForestRegressor,Weighted_ICP,0.25,0.675656392694064,52.189054726370614
54,0,San_Mateo,Sequential,Ensemble,0.25,0.7509988584474886,76.0132641327552
55,0,San_Mateo,Sequential,ICP,0.25,0.5654965753424658,24.39097785949707
56,0,San_Mateo,Sequential,Weighted_ICP,0.25,0.5509417808219178,21.34377670288086
57,0,San_Mateo,RNN,Ensemble,0.25,0.7351598173515982,88.87170249927144
58,0,San_Mateo,RNN,ICP,0.25,0.5328196347031964,21.062410354614254
59,0,San_Mateo,RNN,Weighted_ICP,0.25,0.5395262557077626,22.92667388916016
