itrial,dataname,muh_fun,method,train_size,coverage,width
0,North_San_Jose,RidgeCV,Ensemble,876,0.882673769660071,430.3593699786095
0,North_San_Jose,RidgeCV,ICP,876,0.47158802638254693,90.81996040018737
0,North_San_Jose,RidgeCV,Weighted_ICP,876,0.4854134956874683,101.25525868524893
0,North_San_Jose,RandomForestRegressor,Ensemble,876,0.897640791476408,112.7362341947817
0,North_San_Jose,RandomForestRegressor,ICP,876,0.8532470826991375,96.29230769231492
0,North_San_Jose,RandomForestRegressor,Weighted_ICP,876,0.834855403348554,86.16153846153823
0,North_San_Jose,NeuralNet,Ensemble,876,0.8942161339421614,138.34575151947527
0,North_San_Jose,NeuralNet,ICP,876,0.7690258751902588,64.25656127929688
0,North_San_Jose,NeuralNet,Weighted_ICP,876,0.7011669203450025,45.64716720581055
0,North_San_Jose,RNN,Ensemble,876,0.8945966514459666,128.68305369296658
0,North_San_Jose,RNN,ICP,876,0.6106037544393709,21.755966186523438
0,North_San_Jose,RNN,Weighted_ICP,876,0.5972856418061897,21.90505027770996
0,North_San_Jose,RidgeCV,Ensemble,1654,0.8833380242048973,255.36108970297374
0,North_San_Jose,RidgeCV,ICP,1654,0.5201238390092879,100.5700930265755
0,North_San_Jose,RidgeCV,Weighted_ICP,1654,0.5309597523219814,110.94858032344925
0,North_San_Jose,RandomForestRegressor,Ensemble,1654,0.8990993526597242,129.65097964849753
0,North_San_Jose,RandomForestRegressor,ICP,1654,0.8290177314945116,94.71555555554548
0,North_San_Jose,RandomForestRegressor,Weighted_ICP,1654,0.8262032085561497,91.1857142857067
0,North_San_Jose,NeuralNet,Ensemble,1654,0.8923444976076556,121.28549346639646
0,North_San_Jose,NeuralNet,ICP,1654,0.7863777089783281,49.57122039794922
0,North_San_Jose,NeuralNet,Weighted_ICP,1654,0.7333239515902055,41.019874572753906
0,North_San_Jose,RNN,Ensemble,1654,0.8875598086124402,120.30050195355062
0,North_San_Jose,RNN,ICP,1654,0.6215873909372361,25.217342376708984
0,North_San_Jose,RNN,Weighted_ICP,1654,0.6179285111173656,22.552942276000977
0,North_San_Jose,RidgeCV,Ensemble,2433,0.8666034455508139,323.72394011669115
0,North_San_Jose,RidgeCV,ICP,2433,0.5833728465307413,124.673550202247
0,North_San_Jose,RidgeCV,Weighted_ICP,2433,0.560139086454876,124.94267977898522
0,North_San_Jose,RandomForestRegressor,Ensemble,2433,0.9021653232179548,155.22795746646318
0,North_San_Jose,RandomForestRegressor,ICP,2433,0.8281966176703018,119.97477477475609
0,North_San_Jose,RandomForestRegressor,Weighted_ICP,2433,0.9178125493914968,142.2131979695649
0,North_San_Jose,NeuralNet,Ensemble,2433,0.8975817923186344,105.01053010237067
0,North_San_Jose,NeuralNet,ICP,2433,0.8406827880512091,58.2213249206543
0,North_San_Jose,NeuralNet,Weighted_ICP,2433,0.8500079026394816,67.82025146484375
0,North_San_Jose,RNN,Ensemble,2433,0.8762446657183499,149.34870171015902
0,North_San_Jose,RNN,ICP,2433,0.6630314525051367,27.6137752532959
0,North_San_Jose,RNN,Weighted_ICP,2433,0.6426426426426426,24.25140953063965
1,North_San_Jose,RidgeCV,Ensemble,876,0.8819127346524607,435.38857231224733
1,North_San_Jose,RidgeCV,ICP,876,0.4841451040081177,87.21820769455408
1,North_San_Jose,RidgeCV,Weighted_ICP,876,0.4840182648401826,92.10914343323549
1,North_San_Jose,RandomForestRegressor,Ensemble,876,0.8963723997970573,110.17839869972113
1,North_San_Jose,RandomForestRegressor,ICP,876,0.9070268899036023,109.63380281688738
1,North_San_Jose,RandomForestRegressor,Weighted_ICP,876,0.8613647894469812,102.84673417720668
1,North_San_Jose,NeuralNet,Ensemble,876,0.8984018264840182,136.74081343932397
1,North_San_Jose,NeuralNet,ICP,876,0.6926686960933536,47.74782180786133
1,North_San_Jose,NeuralNet,Weighted_ICP,876,0.8381532217148655,85.10630798339844
1,North_San_Jose,RNN,Ensemble,876,0.89117199391172,127.42440051014141
1,North_San_Jose,RNN,ICP,876,0.5843480466768138,18.99869155883789
1,North_San_Jose,RNN,Weighted_ICP,876,0.6098427194317605,24.097854614257812
1,North_San_Jose,RidgeCV,Ensemble,1654,0.8831972980579792,259.0781923979732
1,North_San_Jose,RidgeCV,ICP,1654,0.5674078243737687,104.8694609245311
1,North_San_Jose,RidgeCV,Weighted_ICP,1654,0.5840135097101041,103.15950465916418
1,North_San_Jose,RandomForestRegressor,Ensemble,1654,0.8998029833943146,127.76256094511564
1,North_San_Jose,RandomForestRegressor,ICP,1654,0.8218406980016887,89.73897898523418
1,North_San_Jose,RandomForestRegressor,Weighted_ICP,1654,0.8423867154517309,99.51359999998999
1,North_San_Jose,NeuralNet,Ensemble,1654,0.8909372361384745,120.89905231835891
1,North_San_Jose,NeuralNet,ICP,1654,0.7625949901491698,47.03110122680664
1,North_San_Jose,NeuralNet,Weighted_ICP,1654,0.7678018575851393,47.447322845458984
1,North_San_Jose,RNN,Ensemble,1654,0.8796791443850267,145.0698360459148
1,North_San_Jose,RNN,ICP,1654,0.5849985927385308,23.276531219482422
1,North_San_Jose,RNN,Weighted_ICP,1654,0.6367858148043907,26.922119140625
1,North_San_Jose,RidgeCV,Ensemble,2433,0.8659712343922871,324.77698714784566
1,North_San_Jose,RidgeCV,ICP,2433,0.6031294452347084,128.21889791159649
1,North_San_Jose,RidgeCV,Weighted_ICP,2433,0.5656709340919868,124.41797369302594
1,North_San_Jose,RandomForestRegressor,Ensemble,2433,0.9012170064801643,165.54932682586312
