index,itrial,dataname,method,alpha,coverage,width,muh_fun
108,5,Palo_Alto,Ensemble,0.15000000000000002,0.8524543378995434,61.79446449248263,RidgeCV
109,5,Palo_Alto,Ensemble,0.15000000000000002,0.8538812785388128,88.0004397274233,RandomForestRegressor
110,5,Palo_Alto,Ensemble,0.15000000000000002,0.8478881278538812,70.65416416836091,Sequential
111,5,Palo_Alto,Ensemble,0.15000000000000002,0.8521689497716894,120.64615220331815,RNN
112,5,Palo_Alto,Ensemble,0.2,0.8003710045662099,49.531255968852385,RidgeCV
113,5,Palo_Alto,Ensemble,0.2,0.8209189497716894,72.19912844764133,RandomForestRegressor
114,5,Palo_Alto,Ensemble,0.2,0.797945205479452,56.423780211255824,Sequential
115,5,Palo_Alto,Ensemble,0.2,0.8025114155251142,102.21465509994141,RNN
116,5,Palo_Alto,Ensemble,0.25,0.7450057077625569,40.224968224902796,RidgeCV
117,5,Palo_Alto,Ensemble,0.25,0.7621289954337901,57.782652899415616,RandomForestRegressor
118,5,Palo_Alto,Ensemble,0.25,0.7517123287671232,47.58066623158968,Sequential
119,5,Palo_Alto,Ensemble,0.25,0.7609874429223744,91.55170447175811,RNN
120,6,Palo_Alto,Ensemble,0.05,0.9496289954337901,124.00735082089274,RidgeCV
121,6,Palo_Alto,Ensemble,0.05,0.9472031963470321,172.50381813444977,RandomForestRegressor
122,6,Palo_Alto,Ensemble,0.05,0.9476312785388128,129.0629036112889,Sequential
123,6,Palo_Alto,Ensemble,0.05,0.9466324200913242,222.57125252255685,RNN
124,6,Palo_Alto,Ensemble,0.1,0.9003995433789954,81.03785519391867,RidgeCV
125,6,Palo_Alto,Ensemble,0.1,0.8976883561643836,119.12083926050478,RandomForestRegressor
126,6,Palo_Alto,Ensemble,0.1,0.9001141552511416,86.70712453688101,Sequential
127,6,Palo_Alto,Ensemble,0.1,0.8975456621004566,156.94589473103161,RNN
128,6,Palo_Alto,Ensemble,0.15000000000000002,0.850884703196347,61.7246522152087,RidgeCV
129,6,Palo_Alto,Ensemble,0.15000000000000002,0.8541666666666666,87.29422172808464,RandomForestRegressor
130,6,Palo_Alto,Ensemble,0.15000000000000002,0.8520262557077626,72.41557238198781,Sequential
131,6,Palo_Alto,Ensemble,0.15000000000000002,0.8525970319634704,120.76904892264449,RNN
132,6,Palo_Alto,Ensemble,0.2,0.7999429223744292,49.78530482303667,RidgeCV
133,6,Palo_Alto,Ensemble,0.2,0.8210616438356164,71.38612246826959,RandomForestRegressor
134,6,Palo_Alto,Ensemble,0.2,0.8002283105022832,59.109710536812855,Sequential
135,6,Palo_Alto,Ensemble,0.2,0.8027968036529679,102.49764147060513,RNN
136,6,Palo_Alto,Ensemble,0.25,0.7442922374429224,40.24214338397765,RidgeCV
137,6,Palo_Alto,Ensemble,0.25,0.7665525114155252,57.84972729348389,RandomForestRegressor
138,6,Palo_Alto,Ensemble,0.25,0.7528538812785388,48.18097924092889,Sequential
139,6,Palo_Alto,Ensemble,0.25,0.7611301369863014,91.52851232680182,RNN
140,7,Palo_Alto,Ensemble,0.05,0.9494863013698629,123.52735178468748,RidgeCV
141,7,Palo_Alto,Ensemble,0.05,0.9477739726027398,173.08221938010698,RandomForestRegressor
142,7,Palo_Alto,Ensemble,0.05,0.9487728310502284,126.94293215867596,Sequential
143,7,Palo_Alto,Ensemble,0.05,0.9467751141552512,222.69343786136693,RNN
144,7,Palo_Alto,Ensemble,0.1,0.9005422374429224,80.4882392397957,RidgeCV
145,7,Palo_Alto,Ensemble,0.1,0.8998287671232876,119.49562243871394,RandomForestRegressor
146,7,Palo_Alto,Ensemble,0.1,0.9002568493150684,85.36821062288206,Sequential
147,7,Palo_Alto,Ensemble,0.1,0.8974029680365296,156.78673035956578,RNN
148,7,Palo_Alto,Ensemble,0.15000000000000002,0.851027397260274,61.54885057047662,RidgeCV
149,7,Palo_Alto,Ensemble,0.15000000000000002,0.8548801369863014,87.80786243406003,RandomForestRegressor
150,7,Palo_Alto,Ensemble,0.15000000000000002,0.8524543378995434,70.62244621779936,Sequential
151,7,Palo_Alto,Ensemble,0.15000000000000002,0.8517408675799086,120.71581953661907,RNN
152,7,Palo_Alto,Ensemble,0.2,0.8009417808219178,49.200781008111065,RidgeCV
153,7,Palo_Alto,Ensemble,0.2,0.8174942922374431,71.47177948240572,RandomForestRegressor
154,7,Palo_Alto,Ensemble,0.2,0.8005136986301371,57.470221661392934,Sequential
155,7,Palo_Alto,Ensemble,0.2,0.8020833333333334,102.6155415415632,RNN
156,7,Palo_Alto,Ensemble,0.25,0.7460045662100456,39.9182544095226,RidgeCV
157,7,Palo_Alto,Ensemble,0.25,0.7635559360730594,56.4735371861692,RandomForestRegressor
158,7,Palo_Alto,Ensemble,0.25,0.7512842465753424,48.07574298026312,Sequential
159,7,Palo_Alto,Ensemble,0.25,0.7605593607305936,91.84458115309212,RNN
160,8,Palo_Alto,Ensemble,0.05,0.9496289954337901,123.33131615735407,RidgeCV
161,8,Palo_Alto,Ensemble,0.05,0.9477739726027398,172.73593384868997,RandomForestRegressor
162,8,Palo_Alto,Ensemble,0.05,0.9480593607305936,129.87095849914596,Sequential
163,8,Palo_Alto,Ensemble,0.05,0.9467751141552512,222.59370672783984,RNN
164,8,Palo_Alto,Ensemble,0.1,0.899115296803653,80.10052726886623,RidgeCV
165,8,Palo_Alto,Ensemble,0.1,0.8981164383561644,118.73048493883816,RandomForestRegressor
166,8,Palo_Alto,Ensemble,0.1,0.896832191780822,84.17688275907564,Sequential
167,8,Palo_Alto,Ensemble,0.1,0.8972602739726028,156.61591441623185,RNN
168,8,Palo_Alto,Ensemble,0.15000000000000002,0.8524543378995434,61.30081438263197,RidgeCV
169,8,Palo_Alto,Ensemble,0.15000000000000002,0.8550228310502284,87.10573011474085,RandomForestRegressor
170,8,Palo_Alto,Ensemble,0.15000000000000002,0.8431792237442922,67.41773063880358,Sequential
171,8,Palo_Alto,Ensemble,0.15000000000000002,0.8521689497716894,120.90608150978373,RNN
172,8,Palo_Alto,Ensemble,0.2,0.8013698630136986,49.136351715319684,RidgeCV
173,8,Palo_Alto,Ensemble,0.2,0.8214897260273972,71.49822778915448,RandomForestRegressor
174,8,Palo_Alto,Ensemble,0.2,0.8016552511415526,57.08460070240447,Sequential
175,8,Palo_Alto,Ensemble,0.2,0.8026541095890408,102.50651116368392,RNN
176,8,Palo_Alto,Ensemble,0.25,0.7462899543378996,39.96425758771685,RidgeCV
177,8,Palo_Alto,Ensemble,0.25,0.7611301369863014,57.31545725178473,RandomForestRegressor
178,8,Palo_Alto,Ensemble,0.25,0.7492865296803652,47.27816455057689,Sequential
179,8,Palo_Alto,Ensemble,0.25,0.7611301369863014,91.6444511772946,RNN
180,9,Palo_Alto,Ensemble,0.05,0.9493436073059359,123.70124277839544,RidgeCV
181,9,Palo_Alto,Ensemble,0.05,0.9477739726027398,172.74530240680468,RandomForestRegressor
182,9,Palo_Alto,Ensemble,0.05,0.9476312785388128,128.83753679447423,Sequential
183,9,Palo_Alto,Ensemble,0.05,0.947060502283105,222.78333546668236,RNN
184,9,Palo_Alto,Ensemble,0.1,0.9016837899543378,80.73593617972129,RidgeCV
185,9,Palo_Alto,Ensemble,0.1,0.899115296803653,119.22582284704912,RandomForestRegressor
186,9,Palo_Alto,Ensemble,0.1,0.8959760273972602,84.13979690341618,Sequential
187,9,Palo_Alto,Ensemble,0.1,0.8974029680365296,156.7218058081084,RNN
188,9,Palo_Alto,Ensemble,0.15000000000000002,0.8521689497716894,61.55976855936838,RidgeCV
189,9,Palo_Alto,Ensemble,0.15000000000000002,0.8541666666666666,87.21144736727194,RandomForestRegressor
190,9,Palo_Alto,Ensemble,0.15000000000000002,0.8453196347031964,69.45712238780865,Sequential
191,9,Palo_Alto,Ensemble,0.15000000000000002,0.8523116438356164,121.10275287168177,RNN
192,9,Palo_Alto,Ensemble,0.2,0.8007990867579908,49.55819101469123,RidgeCV
193,9,Palo_Alto,Ensemble,0.2,0.8223458904109592,71.20999796974235,RandomForestRegressor
194,9,Palo_Alto,Ensemble,0.2,0.7972317351598174,55.818377138010995,Sequential
195,9,Palo_Alto,Ensemble,0.2,0.8025114155251142,102.45988808387463,RNN
196,9,Palo_Alto,Ensemble,0.25,0.7440068493150684,40.163728832220976,RidgeCV
197,9,Palo_Alto,Ensemble,0.25,0.7639840182648402,57.382268478453376,RandomForestRegressor
198,9,Palo_Alto,Ensemble,0.25,0.7529965753424658,48.47029854440682,Sequential
199,9,Palo_Alto,Ensemble,0.25,0.7605593607305936,91.47721717650153,RNN
